OBJECTID,PARKID2,NAME,CLASS,NPU1,DISTRICT,ADDRESS,GIS_AC,FILE_AC,PARCEL_ID,PARKID,PARKID2_1,FORMERNAME,NEIGHBOR,ZIP,CDP,X_TRLPAV,X_TRLNPAV,COUNTY,ACQ_NOTES,PAVILIONS,PLAYGROUND,PIC_SHEL,PLAYGR_SF,UPARR,FUND_SRC,LWCF,GAZEBO,PICNICTABL,PARKGRILL1,RESTROOMS,PV_PRKSPAC,BALLFIELDS,SOCCER,TENNIS,TRL_TYPE,TRL_NUM,TRL_LEN,TEN_PRAC,BBALL,VOLLEYBALL,POOL,POOLSIZE,GYM,PV_SQ_FT,GZBOSQFT,PARKDRINK,PARKBENCH,PSPACES,RECCEN,ADOPTED,SURV_TYPE,SURV_DATE,SURV_AC,FEATURE,COVBB,DOGPARK,TRACK,NAT,GOLF,OPFIELD,AREA_FIN,FACIL_YN,ACQUIRED,POOLENGTH,BELTLIN,PLSIZYDS,SPLASHYDS,NOTES,RECCTRCLS,RECCTRNM,RECCTRFT2,SPECFAC,COMCTRNAM,COMCTRCLS,SPFACFT2,OWNER,COMCTRFT2,XDLIST,GIS_ISTHER,GIS_WPIN,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
1565,FOD1,Fountain Drive #1,G,T,4,"1114, at Morris Brown Dr. SW",0.00930318815,0.25, ,FOD1,, ,Ashview Heights,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.009,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{D44F046F-B28D-467F-A01E-9A076A55F6F5},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1566,FOD2,Fountain Drive #2,G,T,4,at Morris Brown Dr. SW,0.0158687787,0.25, ,FOD2,, ,Ashview Heights,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.016,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{CF8519A2-086E-44B2-A53E-4CA515AD2C67},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1567,53OL,534 Oliver St,B,L,3,534 Oliver St,,,,54OL,,,Bankhead,30318,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,2016-01-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,{04FCB5BF-A0E6-4C6E-A92E-672F68187336},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1568,GEPL,Gertrude Place,G,J,3,Gertrude Place/Bankhead Hwy. NW,1.13318234005,1, ,GEPL,, ,Grove Park,30318, ,0,0,FULTON,from Fult,0,0,0,0, , , ,1,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,1.133,1,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{ED20DEF4-C308-442B-9C9A-00C73CCBFA97},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1569,HOBE,Howell Mill at Beaverbrook Park,G,C,8,"Howell Mill Rd/Beaverbrook Dr, NW",0.04636213386,0.1, ,HOBE,, ,Wildwood-Springlake,30318, ,0,0,FULTON,from Fult,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Wildwood, ,,0, ,0,0,0,0,0,0,0.046,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{44FDB501-9D68-4F0F-B7DD-092300F2D9DC},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1570,JOTR,Jonesboro Triangle,G,Z,12,Jonesboro Rd. @ Hutchens Rd. SE,0.1649669163,0.5, ,JOTR,, ,Orchard Knob,30354, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.165,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{2398543B-6047-4774-AA04-FE1B92A69885},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1571,SPCO,Spink-Collins Park,N,D,9,"2001 COLLINS DRIVE
",21.4877783726,0,17 0245 LL025, ,, ,Riverside,30318, ,0,0,FULTON, ,0,1,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,25.488,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{F0A6E0FA-B1C2-4049-AD8F-B1ACBCE867CA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1572,KIMP,Kimpson Park,B,Y,1,97 Thirkeld Ave. SE,0.38162163027,1.5,14 00560010043,KIMP,, ,South Atlanta,30315, ,0,0,FULTON, ,0,0,0,1421, , , ,0,0,0,0,0,0, ,0, , , , ,0,1, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.382,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{71E222F9-2656-46D8-B2AB-91409936242E},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1573,LACA,Lang-Carson Park,C,N,5,100 Flat Shoals Ave. SE,3.19570646178,3.24,14 00130006095,LACA,, ,Reynoldstown,30316, ,0,0,FULTON, ,0,1,1,500, , , ,0,0,0,0,0,0, ,0, , , , ,1,0, ,0,0,0,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,3.24,1,,0, ,0,0, ,2,Lang Carson,14781, , , ,0, ,0, ,0,1,{43B60C4F-326E-4BC0-B776-76C0485C22EA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1574,LABO,Lanier Boulevard Parkway,G,F,6,Lanier Blvd. NE from N. Highland-M'side Dr.,2.09707145602,8, ,LABO,, ,Virginia-Highland,30306, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,2.097,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{D1BF55F5-B194-4D24-93CF-B7A6175A12D8},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1575,LECI,Leathers Circle,G,J,3,at Porter Dr. NW off West Lake Ave.,0.05752078512,0.25, ,LECI,, ,West Lake,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.058,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{C04AC775-BD70-44C2-8299-9322EA1AC2E2},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1576,MALY,Magnum and Lynhurst Park,G,I,10,Mangum Lane @ Lynhurst Dr. SW,0.102015929,0.25, ,MALY,, ,Cascade Heights,30311, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.102,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{D6D9AFCB-4524-407F-B2B8-B2F9C7135267},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1444,MAMI,Margaret Mitchell Square,G,M,2,Peachtree St. at Forsyth St. NW,0.04161201443,0.01,14 00780012084,MAMI,, ,Central Business District,30303, ,0,0,FULTON,Date gues,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0,Fountain/,0,0,0,0,0,0,0.042,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{CABB4728-B3B2-4612-A3C9-B97F25B4B944},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1445,BEPK,Beecher Park,CN,I,10,Edgewater Dr./Beecher Rd. SW,5.1830328778,5.8,14 0182 LL029,BEPK,, ,Audubon Forest-Beecher Hill,30311, ,0,0,FULTON, ,0,1,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0,1, ,0, , ,,0, ,0,0,0,0,0,0,5.8,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{39FB4D9C-FD8D-4F5D-B9B5-984E155256AD},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1446,WIUF,Morningside Nature Preserve,NP,F,6,Cheshire Bridge Rd. NE/Woodcliffe Ter./Wildwood Rd,30.7644408989,27.85,17 0004 LL034,WIUF,, ,Morningside-Lenox Park,30324, ,0,0,FULTON,Purchase,0,1,0,0, ,Impact fe, ,0,0,0, , ,0, ,0, ,0,0, ,0,0, ,0, ,0,0,0,0,0,0, , ,,0,South For,0,0,0,0,0,0,36.04,0,2001-09-06T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{E5A24F9A-9C5E-4F42-B827-464C7FDD024F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1447,RIVE,Riverside,NP,D,9,James Jackson Pkwy,5.98027304916,6.85,14 0252 LL030, ,, ,Riverside,30318, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, ,Boundary,2004-07-06T00:00:00.000Z,6.85, ,0,0,0,0,0,0,6.85,0,2004-08-20T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{7532C5D8-841F-4A67-A4EA-06BB908D5E04},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1448,ASCI,Ashby Circle Playlot,B,K,3,Ashby Cir. off Mayson Turner Rd. NW,0.86972767496,0.9,14 01150007046,ASCI,, ,Washington Park,30314, ,0,0,FULTON, ,0,1,0,2000, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.87,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{785380C2-D5B2-45CE-9AF0-EDB8395BE59A},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1449,BMGC,Browns Mill Golf Course,R,Z,12,"480 Cleveland Ave. SE
",160.134120276,0,14 0037 LL043, ,, ,Lakewood,30315, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,,0, ,0,0,0,0,1,0,163.234,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{F437CDFB-8DB2-44FF-A6C6-265446C97416},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1450,JOCA,John Calhoun Park,B,M,5,170 Auburn Ave. NE (at Piedmont),0.27963517222,0.28,14 00510009054,JOCA,, ,Central Business District,30303, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0,1, ,0, , ,,0, ,0,0,0,0,0,0,0.28,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{27A1F53D-47ED-4710-9480-BE9DFE48E4C8},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1451,CEHI,Center Hill Park,C,J,9,2305 Bankhead Hwy. NW,43.6621104952,46,17 02480015024,CEHI,, ,Carey Park-Almond Park,30318,Y,0,0,FULTON,from Fult,0,1,1,1500, ,Impact fe, ,0,2,1,0,0,1, ,1, , , ,y,2,0, ,0,0,0,0,1, , ,0, , ,,0, ,0,0,0,0,0,0,46,1,,0, ,0,1, , , ,0, , , ,0, ,0, ,0,1,{B38BD6E5-520B-4D63-913F-1A70C00FA7C2},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1452,OFWD,Historic Fourth Ward Park,N,M,2,664 Angier Avenue,,,,OFWD,,,Poncey Highlands,30308,,,, FULTON,Cox Comm.,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boundary,,18.2,,,,,,,,18.2,1,2008-01-30T00:00:00.000Z,,1,,,Cox Comm.,,,,,,,,,,,,,{12EB420C-68BC-4975-A0EB-6817C6776B64},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1453,BEPI,Central Park,C,M,2,400 Merritts Ave. NE,17.3708786901,9.5,14 00470004098,BEPI,,Bedford-Pine Park,Bedford-Pine,30308,Y,0,0,FULTON,*,0,1,0,12512, , ,y: playgr,0,0,0,0,0,2, ,4, , , , ,2,0, ,0,1,378,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,17.37,1,1968-06-28T00:00:00.000Z,0, ,0,0, ,3,Central,15577, , , ,0, ,0, ,0,1,{DE60C08E-B11F-4487-9D19-5F3305E4C214},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1454,COLL,Collier Park,C,H,10,3691 Collier Drive SW,16.1720641386,14.58,14F00150005001,COLL,, ,Fairburn Heights,30331,Y,0,0,FULTON, ,0,2,1,880, , , ,0,2,1, ,0,1, ,2,FT, , , ,1,0, ,0,0,0,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,16.172,1,,0, ,0,0, ,2,Colier,5000, , , ,0, ,0, ,0,1,{FEFAD670-A613-4C89-A28B-B16AB5CA2B5D},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1455,DAST,D.H. Stanton Park,N,V,1,213 Haygood Ave. SE,8.1345739753,7.9,14 00550009093,DAST,, ,Peoplestown,30315,Y,0,0,FULTON, ,1,2,0,16236, , ,y: playgr,0,0,0,0,0,1, ,0, , , , ,0,0, ,0,1,0,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,8.32,1,1964-11-02T00:00:00.000Z,0,Y ,0,0, , , ,0, , , ,0, ,0, ,0,1,{9D03223E-8C14-448F-AB00-10C4E14BEF20},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1456,EALA,East Lake Park,C,O,5,2617 Memorial Dr. SE/ 241 Daniel St./ 2616-2546  A,9.79574029999,10.3,15 01820001001,EALA,, ,East Lake,30317,Y,0,0,DEKALB,1/1/58,0,1,4,4656, , , ,3,0,4, ,0,1, ,2, , , , ,1,0, ,0,0,0,0,2, , ,1, , ,,0,"Creek; re",0,0,0,0,0,0,10.3,1,1944-01-01T00:00:00.000Z,0, ,0,0, ,2,Zaban,5000, , , ,0, ,0, ,0,1,{76EBB598-DA3E-4391-B9CA-221906C82C31},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1457,CABB,Esther Peachey Lefever,B,N,5,Wylie St.at Powell St. SE,0.69618891188,1,14 00200005001,CABB,, ,Cabbagetown,30316, ,0,0,FULTON, ,0,1,0,2500, , , ,0,0,1,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.696,1,1977-01-01T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{7D2DF87C-3119-4BDB-8F67-89A237052668},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1458,FRAL,Frankie Allen Park,C,B,7,100 Bagley St,22.696591273,21.3,17 0060 LLXXX,FRAL,,Bagley Park,Garden Hills,30305,Y,0,0,FULTON,from Fult,0,1,0,3213, , ,y: playgr,0,8,4, ,0,1, ,4, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0,Ballfield,0,0,0,0,0,0,21.63,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{DBB5B86A-F3F7-4ED9-ACE7-4800E4BAE002},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1459,GAHI,Garden Hills Park,N,B,7,E. Wesley at Rumson Rd.,3.3993323829,3.6,17 00600005068,GAHI,, ,Garden Hills,30305,Y,0,0,FULTON,from Fult,0,1,0,7000, , , ,0,0,0,0,0,0, ,0, , , , ,0,0,1,200000,0,0,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,3.6,1,,25, ,0,0, , , ,0,Nieghborhood Meeting, , ,0, ,0, ,0,1,{B76162AF-F5B3-48EC-B244-AC256E0E7D42},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1460,HARP,Harper Park,N,Z,12,Wilson Rd /Southside Industrial Parkway /Harper Bl,13.5686485127,15,14 00640002067,HARP,, ,Poole Creek,30354,Y,0,0,FULTON, ,0,1,2,3420, , , ,0,0,0,0,0,1, ,2, , , , ,2,0, ,0,0,0,0,1, , ,0, , ,,0, ,0,0,0,0,0,0,13.569,1,1960-10-03T00:00:00.000Z,0, ,0,0,Police training--no residential service area, , ,0, , , ,0, ,0, ,0,1,{F8886958-2DD7-48ED-A564-7C6FBD81E930},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1461,FOUN,Heritage (Founder's) Park,G,V,1,"Crumley St. SE, between Frazer St. and Reed St.",0.66992672707,0.6,14 00530007183,FOUN,, ,Summerhill-Capitol Homes,30312, ,0,0,FULTON,Date appr,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0,0, ,0, , ,,0,514 Fraze,0,0,0,0,0,0,0.67,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{679ABB49-3E12-4958-A5DB-3855A3CE59D6},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1462,HOPA,Home Park,B,E,3,1015 Tumlin St./Calhoun St. NW,1.69090451817,1.8,17 01490007063,HOPA,, ,Home Park,30318, ,0,0,FULTON, ,0,1,0,4050, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0,playgroun,0,0,0,0,0,0,1.8,1,1958-01-01T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{119C300E-F2CB-432D-9665-FA58F9A408A1},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1463,IGWB,Isabel Gates Webster Park,N,I,10,"275 Peyton Rd. SW, at Peyton Place",14.0232122286,15.69,14 0212 LL093,IGWB,,Peyton Forest,Peyton Forest-Harlan Terra,30311,Y,0,0,FULTON, ,0,1,2,6240,"y, runnin", ,y: 1980,0,0,1,0,0,1, ,2,Walk FT,1,0.25,y,0,0, ,0,0,0,0,0, , ,0, , ,,0,Walking t,0,0,1,0,0,0,15.69,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{D53B73D3-AD4B-42DD-8C6E-642B3770EB81},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1464,JOWH,John A. White Park,R,S,11,1053 Cascade Cir. SW,112,35,14 0170 LL003,JOWH,, ,Cascade Road,30311,Y,0,0,FULTON, ,0,1,5,0, , ,y: 1987,0,0,5, ,0,1,1,8, , , ,y,0,0,1,312000,0,0,0,0, , ,0, , ,,0,Swimming,0,0,0,0,1,0,112,1,1924-07-03T00:00:00.000Z,25, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{46EA842F-3CB4-414E-8ED3-5A02D1BE9672},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1465,JOYL,Arthur Langford Jr Park,C,Y,12,211 Thornton St. SW,9.90126401204,9.9,14 00720002005,JOYL,,Joyland Park,Joyland,30315,Y,0,0,FULTON, ,0,1,0,7371, , , ,0,1,0,0,0,1, ,2, , , , ,2,0,1,270000,0,0,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,9.9,1,1958-01-01T00:00:00.000Z,25, ,0,1, ,2,Langford,7611, , , ,0, ,0, ,0,1,{36C9A014-D84A-4ACA-8CBE-F423F0FC69D9},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1466,MLKN,70 Boulevard,G,M,2,70 Boulevard NE,1.6,10,14 004600110772,MLKN,,Martin Luther King Center,Butler Street-Auburn Ave.,30312, ,0,0,FULTON, ,0,1,0,3696, , , ,0,0,0, ,0,0, ,0, , , , ,0,0,0,0,0,0,0,0, , ,0, , ,,0,,0,0,0,,0,0,1.6,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{459C3140-92EB-4D87-8BC5-2C6AD8F9DE6F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1467,MADD,Maddox Park,C,K,3,"1115 Bankhead Hwy. NW, at Marietta Blvd.",54.6385034797,51.5,14 0143 LL001,MADD,, ,Maddox Park,30318,Y,0,0,FULTON, ,1,1,0,1280, , , ,0,4,0,0,20,1, ,1, , , , ,2,0,1,187000,0,500,0,1, , ,0, , ,,0,Picnic pa,0,0,0,0,0,0,51.5,1,,25, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{9133386A-163C-47CC-827B-19E31317A1AA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1468,MECO,Melvin Drive Park,C,P,11,3895 Melvin Drive SW,52.3465461195,48.9,14F0030 LL004,MECO,, ,Kings Forest-Heritage Valley,30331, ,0,0,FULTON,Date gues,0,0,1,0, , ,y: Phase,0,0,0,0,0,1, ,2, , , , ,1,0, ,0,0,0,0,0, , ,0, , ,,0,"Creek; co",0,0,0,0,0,0,48.9,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{DC21C5A8-B162-4496-B7E5-40391E9BA1EA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1469,MOZL,Mozley Park,C,K,4,1565 Martin Luther King Jr. Dr. SW,31.376232549,28.15,14 01480001001,MOZL,, ,Mozley Park,30314,Y,1,0,FULTON, ,1,1,0,8502, , , ,0,8,0,0,0,2,2,2,PATH Foun,1,0.2,y,1,0,1,240000,0,2318,0,0, , ,1, , ,,0,Picnic pa,0,0,0,0,0,0,28.15,1,1914-07-07T00:00:00.000Z,25, ,0,0, ,2,C.A. Scott,5824, , , ,0, ,0, ,0,1,{BBB2AC23-FB8D-4F53-A0E5-9AECA29D96C1},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1470,OAGR,Oak Grove Park,N,N,6,1451 Ponce de Leon Ave. NE (Oakdale Rd. to Fairvie,3.4324211136,6.6,15 0242 LL086,OAGR,, ,Druid Hills,30307, ,0,0,DEKALB, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0,Walking,1, , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,3.432,1,1922-03-17T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{AC595769-2966-49BD-AB0D-AC6EC5974A70},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1471,BEAV,Beaverbrook Park,N,C,8,Brookview Dr. NW at Beaverbrook Dr.,6.97002990086,6.8,17 01850003011,BEAV,, ,Wildwood-Springlake,30318, ,0,0,FULTON,from Fult,0,1,0,7500, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,6.8,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{95F88BDC-00C6-4D9B-AEE6-AD94CCCE66B7},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1472,COWA,Sara J. Gonzalez Park,B,C,9,2411 Coronet Way NW,1.40651422985,1.7,17 02300001008,COWA,,Pine Grove Park,Ridgewood Heights,30318, ,0,0,FULTON, ,0,1,0,900, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,1.407,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{70CC24F6-0EF9-4829-BE0D-D04BDB75C032},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1473,TOCI,Torrence Circle,G,J,3,160 (end of) Torrence St. NW,0.04611049088,0.9, ,TOCI,, ,Dixie Hills,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.046,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{FEA4C113-BB9C-4E62-BD17-5646485EF153},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1474,SPMO,Spellman-Morehouse Beauty Spot,G,J,3,Spellman St. NW/Morehouse Dr.,0.03472926071,0.25, ,SPMO,, ,Dixie Hills,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.035,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{4E79689B-250D-4075-96F4-40D4DCC8A41D},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1475,TREM,Tremont Playlot,B,J,3,Tremont Dr. at Dixie Hills Cir. NW,0.17961329038,0.9, ,TREM,, ,Dixie Hills,30314, ,0,0,FULTON, ,0,1,0,656, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.18,1,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{3EFDA616-0D1A-49B5-9048-03EE55F82646},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1476,EDPL,Edwin Place Park,N,J,9,Edwin Place/Bankhead Hwy. NW,4.28633357471,3.6, ,EDPL,, ,Grove Park,30318, ,0,0,FULTON,from Fult,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,4.286,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{FECDA546-1CC1-4CB7-BE00-48C2D54F0B08},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1477,ARCI,Arlington Circle Playlot,B,J,9,Arlington Cir. (off Baker Rd. NW at North Ave. NW),0.49299467129,0.89,14 01760004046,ARCI,, ,Center Hill,30318, ,0,0,FULTON, ,0,1,1,420, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.493,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{96BB3D03-3D98-4817-9D27-3FD3D13157FA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1478,STPO,Stoney Point Park,G,W,1,Confederate Ave./Woodland Ave. SE,0.19302012023,0.25,14 00100008005,STPO,, ,Boulevard Heights-Woodland,30316, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.193,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{9205D15E-D355-40BE-B3B9-B7364FFD2606},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
