X,Y,Name,Type,Location,ESRI_OID
-84.242835181805489,34.095190133550382,MAGNESIUM DIRECT,PHARMACEUTICAL PREPARATION MANUFACTURING,1005 ALDERMAN DRIVE 204,233
-84.24279337533109,34.095126177798186,"EXPAND A BRAND, INC.",OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,1005 ALDERMAN DRIVE 205,155
-84.24279337533109,34.095126177798186,"TRADITION SOURCING, LLC","PIECE GOODS, NOTIONS, AND OTHER DRY GOODS MERCHANT WHOLESALERS",1005 ALDERMAN DRIVE 205,156
-84.242747143806554,34.095029319708864,CARTIVA INC.,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",1005 ALDERMAN DRIVE 206,157
-84.24272509402229,34.094943414686391,CARTIVA INC.,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",1005 ALDERMAN DRIVE 207,300
-84.242700854625241,34.094866651509641,CARTIVA INC.,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",1005 ALDERMAN DRIVE 208,158
-84.242681006577214,34.094786228690538,CARTIVA INC.,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",1005 ALDERMAN DRIVE 209,301
-84.242610493674945,34.094565078243811,XS INTERNATIONAL,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,1005 ALDERMAN DRIVE 212,302
-84.242566403376671,34.094404237081896,SHASH FOR MEN,"COSMETICS, BEAUTY SUPPLIES, AND PERFUME STORES",1005 ALDERMAN DRIVE 214,303
-84.212539547506168,34.09247437324084,KAMRAN JALALI,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),1005 CHASEWOOD TRAIL,304
-84.321891682166978,34.082695240626421,ZENITH SOLUTIONS,COMPUTER SYSTEMS DESIGN SERVICES,1005 JENNIFER OAKS DRIVE,159
-84.323524273204384,34.039462576549305,WINGATE BY WYNDHAM ALPHARETTA,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,1005 KINGSWOOD PLACE,305
-84.206898316610193,34.080731176609291,HOMES OF ATLANTA UNLIMITED,DRAFTING SERVICES,1005 LANDINGS COURT,160
-84.295488380307106,34.080240477408537,BLINK VISION CENTER,OFFICES OF OPTOMETRISTS,1005 POWERS PLACE,306
-84.254149607810234,34.031790803722423,M MACINTYRE & ASSOCIATES,ALL OTHER BUSINESS SUPPORT SERVICES,10060 LAUREN HALL COURT,161
-84.333714783709937,34.041320277320501,ROOM 2 WORK,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),1007 MANSELL ROAD A,162
-84.333714503095067,34.041177146458736,EHC COMCO SOUTH LLC,OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS,1007 MANSELL ROAD B,163
-84.333714503095067,34.041177146458736,HAMCO SOUTH LLC,OTHER TECHNICAL AND TRADE SCHOOLS,1007 MANSELL ROAD B,164
-84.333742094426,34.04063440124699,"ORKIN, LLC",EXTERMINATING AND PEST CONTROL SERVICES,1007 MANSELL ROAD E,307
-84.293911729219289,34.082834623265022,LOOKS AND COMFORT,REUPHOLSTERY AND FURNITURE REPAIR,1008 PINE GROVE DRIVE,165
-84.236849439093334,34.055413759109044,WRIGHTNOW SOLUTIONS,SOFTWARE PUBLISHERS,1008 STREAM VALLEY COURT,308
-84.332434273913307,34.042270256897773,MASTERY BY ESANI,BEAUTY SALONS,1009 MANSELL ROAD A,309
-84.332645649301313,34.042287863352037,BLUE VISION HOME LLC,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,1009 MANSELL ROAD C,166
-84.332892809174609,34.042287529439065,IBMSECU,CREDIT UNIONS,1009 MANSELL ROAD D,310
-84.332906422671144,34.042214991514221,DIDOMIZIO ART CENTER INC.,OTHER TECHNICAL AND TRADE SCHOOLS,1009 MANSELL ROAD E,311
-84.332924716175143,34.042117517631119,"ORKIN, LLC",EXTERMINATING AND PEST CONTROL SERVICES,1009 MANSELL ROAD F,167
-84.21378738752054,34.092823182096282,WINCO INTERNATIONAL LLC,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,1010 CHASEWOOD TRAIL,312
-84.351439310266258,34.08457832992999,TRINA L. HILL,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,1010 MALBROUGH DRIVE,168
-84.295115376742615,34.079896682236559,TAX PREPARATION AND PAYROLL SERVICES LLC,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,1010 POWERS PLACE,313
-84.295115376742615,34.079896682236559,J-4 SPORTS LLC,SPORTS AND RECREATION INSTRUCTION,1010 POWERS PLACE,314
-84.304781758594729,34.047224685342876,ECHO AT NORTH POINT CENTER,LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,10105 WESTSIDE PARKWAY,315
-84.304856266815676,34.047925969582394,"PERSONAL CONCIERGE MD, LLC",OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),10105 WESTSIDE PARKWAY 110,316
-84.332997854517401,34.041049895900784,HENRY SCHEIN,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,1011 MANSELL ROAD,169
-84.332761013077885,34.040829555023215,AVERNA TEST SYSTEMS,COMPUTER SYSTEMS DESIGN SERVICES,1011 MANSELL ROAD B,170
-84.332847923541948,34.041312506228039,ROSWELL COMMUNITY CHURCH,RELIGIOUS ORGANIZATIONS,1011 MANSELL ROAD C,317
-84.332493288087036,34.041304039233999,CROSSFIT NO QUARTER,FITNESS AND RECREATIONAL SPORTS CENTERS,1011 MANSELL ROAD F,318
-84.322886358204727,34.039052869163633,PRIMROSE SCHOOL OF MANSELL ROAD,CHILD DAY CARE SERVICES,1015 KINGSWOOD PLACE,319
-84.331918120517173,34.042303275494938,ISIS WOMEN'S HEALTHCARE,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),1015 MANSELL ROAD,171
-84.318480029875801,34.087308647276757,CUMBERLAND GENERAL STORE LLC,ELECTRONIC SHOPPING,1015 OAKVALE RISE,172
-84.29558754634931,34.080239775643243,"A. SPENCER MCMANES, JR, P.C.",OFFICES OF LAWYERS,1015 POWERS PLACE,320
-84.331708914951093,34.042276327762337,ONE CLEAR CHOICE LLC,FINISH CARPENTRY CONTRACTORS,1017 MANSELL ROAD,321
-84.295289132642935,34.072331894998484,SALT FACTORY,FULL-SERVICE RESTAURANTS,102 SOUTH MAIN STREET,173
-84.219004678661307,34.084783030917272,WHITRIDGE ACCOUNTING LLC,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,1020 BENT CREEK CROSSING,322
-84.31579939823574,34.066941889814295,ATLANTA CONCRETE COATINGS,POURED CONCRETE FOUNDATION AND STRUCTURE CONTRACTORS,1020 CAMBRIDGE SQUARE C,323
-84.29520444041755,34.079893103486583,ARIAM PARTNERS LLC,LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,1020 POWERS PLACE,174
-84.29520444041755,34.079893103486583,ALPHARETTA WELLNESS COLLECTIVE,OFFICES OF CHIROPRACTORS,1020 POWERS PLACE,175
-84.315073316259458,34.066870234113075,"MARKETPLACE HOLDINGS, INC.","CORPORATE, SUBSIDIARY, AND REGIONAL MANAGING OFFICES",1021 CAMBRIDGE SQUARE,324
-84.33149007549423,34.042258850520035,PLUMBING DISTRIBUTORS (PDI),PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS,1021 MANSELL ROAD,325
-84.236776943855617,34.083135444404789,ROOZI'S FLOORING LLC,FLOORING CONTRACTORS,1025 LAKE WINDWARD OVERLOOK,176
-84.250684363252745,34.067004174835297,JERICHO FORCE ENTERPRISES,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,1025 WHITESTONE RIDGE,177
-84.298168371611951,34.072573307740221,PURE TAQUERIA LLC,FULL-SERVICE RESTAURANTS,103 ROSWELL STREET,178
-84.315640395330846,34.067324674801114,ALPHARETTA PEDIATRIC DENTISTRY,OFFICES OF DENTISTS,1030 CAMBRIDGE SQUARE B,179
-84.315640395330846,34.067324674801114,SL ADVANCED SYSTEMS CONSULTING,COMPUTER SYSTEMS DESIGN SERVICES,1030 CAMBRIDGE SQUARE C,326
-84.315721777999713,34.067328018479152,FLAT FEE BROKER LLC,MORTGAGE AND NONMORTGAGE LOAN BROKERS,1030 CAMBRIDGE SQUARE E,327
-84.295290780281803,34.079892555126307,"SCOTT MURRAY & ASSOCIATES, PC",OFFICES OF LAWYERS,1030 POWERS PLACE,180
-84.266139126485925,34.030977112054188,CARDELINO REAL ESTATE,OFFICES OF REAL ESTATE APPRAISERS,10305 RILLRIDGE COURT,181
-84.315307857619203,34.067274855006062,BEHAVIORAL MEDICINE ASSOCIATES,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1031 CAMBRIDGE SQUARE A,328
-84.315249842523642,34.06726955876934,"ORTHOSQUAD, LLC",ALL OTHER HEALTH AND PERSONAL CARE STORES,1031 CAMBRIDGE SQUARE B,329
-84.315074602034045,34.067257867433774,MARY K'S BRAIDING PLACE,BEAUTY SALONS,1031 CAMBRIDGE SQUARE C,330
-84.315025170177051,34.067250423007621,BSF CONSULTANTS INC.,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,1031 CAMBRIDGE SQUARE G,331
-84.315025170177051,34.067250423007621,NORTH ATLANTA RESTORATION 1 LLC,REMEDIATION SERVICES,1031 CAMBRIDGE SQUARE G,332
-84.278894085350828,34.050434492557855,"ALFREDA WHITLOCK, CPA",OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,10314 CICERO DRIVE,399
-84.239040296194574,34.041051746968819,MY OFFICE MANAGER,OFFICE ADMINISTRATIVE SERVICES,10320 TUXFORD DRIVE,400
-84.270167870290038,34.031574735191256,CAR SERVICE SOLUTIONS,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,10330 ASH RILL DRIVE,401
-84.330788524400319,34.042212498456863,ACG CAR CARE LLC,TRAVEL AGENCIES,1035 MANSELL ROAD,402
-84.330788524400319,34.042212498456863,KLEEN SWEET CLEANER,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),1035 MANSELL ROAD,403
-84.228427966108555,34.064352136604413,"HEALTHY ZESTY PATH TO WELLNESS, LLC",ALL OTHER PERSONAL SERVICES,1035 TIMBERLINE PLACE,404
-84.289678499232096,34.032737484688973,TRIDENT ASSET MANAGEMENT LLC,COLLECTION AGENCIES,10375 OLD ALABAMA ROAD CONNECTOR 300,182
-84.289678499232096,34.032737484688973,ORION PORTFOLIO SERVICES LLC,COLLECTION AGENCIES,10375 OLD ALABAMA ROAD CONNECTOR 300,183
-84.26626091999816,34.033176045065851,"RIETTA, INC.",SOFTWARE PUBLISHERS,10395 RILLRIDGE COURT,405
-84.315809581080998,34.067657348743964,CUSTOM HUMAN RESOURCE SOLUTIONS,HUMAN RESOURCES CONSULTING SERVICES,1040 CAMBRIDGE SQUARE A,406
-84.225608080962502,34.091327116101937,BUCHER + SUTER INC,CUSTOM COMPUTER PROGRAMMING SERVICES,1040 COMPASS POINTE CHASE,184
-84.233162210722227,34.086463430481558,GIVEWORX,CUSTOM COMPUTER PROGRAMMING SERVICES,1040 CREEK RIDGE POINTE,185
-84.290723953197755,34.033867521504831,BOOSTER ENTERPRISES,ALL OTHER BUSINESS SUPPORT SERVICES,10400 OLD ALABAMA ROAD CONNECTOR,407
-84.290754493142174,34.034337064833501,"STRATEGIC PRODUCTS AND SERVICES, LLC",TELECOMMUNICATIONS RESELLERS,10400 OLD ALABAMA ROAD CONNECTOR 100,408
-84.274737861855883,34.036192606574815,"ADVANCED POWER SYSTEMS TECHNOLOGIES, INC",ENGINEERING SERVICES,10400 STANYAN STREET,186
-84.252984042352438,34.037817854749754,ADVERTISING DIRECTIONS INC.,ADVERTISING AGENCIES,10405 CRANCHESTER WAY,187
-84.289691855848929,34.033057490013434,HOMES BY BRUMBY,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),10405 OLD ALABAMA ROAD CONNECTOR 101,188
-84.289691788703649,34.033010972104954,LASER MED SKIN & VEIN CLINIC,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),10405 OLD ALABAMA ROAD CONNECTOR 201,409
-84.31477533448296,34.067504275262905,SOUTHERN ATLANTIC CONSTRUCTION,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),1041 CAMBRIDGE SQUARE B,189
-84.31477533448296,34.067504275262905,ALAN BEHRMAN & ASSOCIATES PC,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1041 CAMBRIDGE SQUARE B,190
-84.31426831523315,34.089793517770488,"OWENS ENVIRONMENTAL DESIGN, LLC",LANDSCAPE ARCHITECTURAL SERVICES,1041 COLONY DRIVE,191
-84.289690689955975,34.033242369339582,FEDERAL HEATH SIGN COMPANY,SIGN MANUFACTURING,10425 OLD ALABAMA ROAD CONNECTOR 102,410
-84.295915883828741,34.079975359375567,PHYSICIANS HAIR TRANSPLANT CENTER,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),1045 POWERS PLACE,411
-84.236006882869745,34.085688674494108,MICROBUSINESS401K ADVISORY LLC,INVESTMENT ADVICE,1045 SIGNAL POINTE,192
-84.289934080796471,34.035253673747086,NORTH POINT PREP,CHILD DAY CARE SERVICES,10455 OLD ALABAMA ROAD CONNECTOR,193
-84.242478220400642,34.043186885374872,"MJM ADVISORS, INC",COMPUTER SYSTEMS DESIGN SERVICES,10465 TUXFORD DRIVE,194
-84.253898307111484,34.039834127975709,DEVICOR MEDICAL PRODUCTS INC.,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",10480 CRANCHESTER WAY,195
-84.254102729265583,34.040084203577401,BELGIAN TOUCH,"PHOTOGRAPHY STUDIOS, PORTRAIT",10490 CRANCHESTER WAY,412
-84.244787097610782,34.098645558539893,PROPERTY PRO SERVICES LLC,RESIDENTIAL REMODELERS,105 NOBEL COURT,196
-84.244787097610782,34.098645558539893,ATLANTIC MOBILE,"FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES",105 NOBEL COURT,197
-84.244787097610782,34.098645558539893,ATLANTIC PROPERTIES INC.,OFFICES OF REAL ESTATE AGENTS AND BROKERS,105 NOBEL COURT,198
-84.315543583025388,34.067486733091634,"WINNING THE MONEY GAME WITH IKE, INC.",INVESTMENT ADVICE,1050 CAMBRIDGE SQUARE D,235
-84.315543583025388,34.067486733091634,"WINNING THE MONEY GAME, LLC",INVESTMENT ADVICE,1050 CAMBRIDGE SQUARE D,199
-84.315543583025388,34.067486733091634,STRATEGIC PLANNING EXPERTS LLC,ALL OTHER INSURANCE RELATED ACTIVITIES,1050 CAMBRIDGE SQUARE D,200
-84.315543583025388,34.067486733091634,KINGDOM MILLIONAIRE INSTITUTE,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,1050 CAMBRIDGE SQUARE D,234
-84.295470219331065,34.079892257177477,THE MERIDIAN GROUP,INSURANCE AGENCIES AND BROKERAGES,1050 POWERS PLACE,236
-84.228613747597791,34.063607951714651,SUPER MICRO MART,ELECTRONIC SHOPPING,1050 TIMBERLINE PLACE,237
-84.223083024408254,34.097704876027557,JOHN M LORIMER ENTERPRISES LLC,MARKETING CONSULTING SERVICES,1050 WYNRIDGE CROSSING,413
-84.314768226505592,34.06782318167987,NATIONAL TRANSPORATION INSURANCE,INSURANCE AGENCIES AND BROKERAGES,1051 CAMBRIDGE SQUARE A,238
-84.314770952048718,34.067742071314427,HORIZON INFORMATION TECHNOLOGY SOLUTIONS,SOFTWARE PUBLISHERS,1051 CAMBRIDGE SQUARE C,414
-84.314770952048718,34.067742071314427,INTELLYTIX INC.,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,1051 CAMBRIDGE SQUARE D,415
-84.290004611068468,34.035849961345917,MOELLER PURCELL CONSTRUCTION COMPANY,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,10525 OLD ALABAMA ROAD CONNECTOR 100,416
-84.290004611068468,34.035849961345917,VINTAGE ELECTRIC,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,10525 OLD ALABAMA ROAD CONNECTOR 100,417
-84.290004611068468,34.035849961345917,SEAMLESS DRYWALL AND INTERIORS,DRYWALL AND INSULATION CONTRACTORS,10525 OLD ALABAMA ROAD CONNECTOR 100,418
-84.290272962648359,34.035775456453926,AML JAZZERCISE LCC,FITNESS AND RECREATIONAL SPORTS CENTERS,10525 OLD ALABAMA ROAD CONNECTOR 101,239
-84.270537939615281,34.035543387899075,NORTH GEORGIA PAINTING AND REMODELING,RESIDENTIAL REMODELERS,10535 ASH RILL DRIVE,419
-84.319540111281412,34.036134431932432,"COM COMMUNICATIONS, INC.",TELECOMMUNICATIONS RESELLERS,10540 DUKE DRIVE,240
-84.224811524439417,34.094346435658075,KING'S ROAD INTERIORS,INTERIOR DESIGN SERVICES,1055 ADMIRAL CROSSING,241
-84.233529281908332,34.086944665063342,INCLOUD360 LLC,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,1055 CREEK RIDGE POINTE,242
-84.329887822779952,34.042094696158586,MELTING POT,FULL-SERVICE RESTAURANTS,1055 MANSELL ROAD,243
-84.330120497968522,34.042119640356411,THE DONUT SHACK,LIMITED-SERVICE RESTAURANTS,1055 MANSELL ROAD 100,244
-84.329937739916716,34.042123256127098,SALAD EXPRESS,FULL-SERVICE RESTAURANTS,1055 MANSELL ROAD 200,420
-84.329838870708514,34.042121001711543,1ST HOLLYWOOD NAIL SALON,NAIL SALONS,1055 MANSELL ROAD 250,421
-84.296109858834669,34.080016315453733,WHOLISTIC MEDICINE ENTERPRISES,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,1055 POWERS PLACE A,245
-84.314219127940021,34.040504202867602,ON THE BORDER,FULL-SERVICE RESTAURANTS,10575 DAVIS DRIVE,422
-84.245276333008349,34.044192134613716,EVOLUTION STONEWARE POTTERY,"VITREOUS CHINA, FINE EARTHENWARE, AND OTHER POTTERY PRODUCT MANUFACTURING",10575 TUXFORD DRIVE,246
-84.318390558361585,34.037673323983178,LOWE'S HOME CENTERS #615,HOME CENTERS,10580 DUKE DRIVE,247
-84.318390558361585,34.037673323983178,MINUTE KEY,OTHER PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE,10580 DUKE DRIVE,248
-84.318390558361585,34.037673323983178,SUNBELT RENTALS INC.,"CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",10580 DUKE DRIVE,249
-84.29028208641607,34.036208202010449,"CANDY NATURE PRODUCTS, INC.",SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,10591 OLD ALABAMA ROAD CONNECTOR,423
-84.290047183040542,34.03715124099778,FANCY PANTRY,LIMITED-SERVICE RESTAURANTS,10595 OLD ALABAMA ROAD CONNECTOR,424
-84.290118750660724,34.037618654919093,FIRE AND BRIMSTONE TAVERN,FULL-SERVICE RESTAURANTS,10595 OLD ALABAMA ROAD CONNECTOR 1,425
-84.290066398303253,34.037171049138728,BEER NECESSITIES / BREW DEPOT,"HOBBY, TOY, AND GAME STORES",10595 OLD ALABAMA ROAD CONNECTOR 10,426
-84.290053382243954,34.037108648777377,SPECIALTY ENGRAVING COMPANY,ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),10595 OLD ALABAMA ROAD CONNECTOR 13,427
-84.289995984892187,34.036747136038208,"SBS FITNESS ENTERPRISES, LLC",ELECTRONIC SHOPPING,10595 OLD ALABAMA ROAD CONNECTOR 21,250
-84.289982906662374,34.036641690802057,SORRISO APIZZA LLC,LIMITED-SERVICE RESTAURANTS,10595 OLD ALABAMA ROAD CONNECTOR 23,251
-84.289975042302629,34.036566372323229,PILGRIM CLEANERS,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),10595 OLD ALABAMA ROAD CONNECTOR 24,428
-84.290074288819909,34.037263586628228,HUDEC CHIROPRACTIC CENTER,OFFICES OF CHIROPRACTORS,10595 OLD ALABAMA ROAD CONNECTOR 9A,429
-84.295485096382492,34.072087187496734,TACO BELL #30594,LIMITED-SERVICE RESTAURANTS,106 SOUTH MAIN STREET,252
-84.315380039283511,34.067702526006833,IT GROUP INC.,CUSTOM COMPUTER PROGRAMMING SERVICES,1060 CAMBRIDGE SQUARE D,253
-84.315380075298336,34.067738642678293,GEORGE PRATTAS DMD,OFFICES OF DENTISTS,1060 CAMBRIDGE SQUARE E,430
-84.234848938831405,34.083704098600641,LISA F. KONZ PHOTOGRAPHY,"PHOTOGRAPHY STUDIOS, PORTRAIT",1060 LAKE WINDWARD OVERLOOK,497
-84.228739931126057,34.063407030515748,RUTH ACADEMY OF DRAMATIC ARTS LLC,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,1060 TIMBERLINE PLACE,498
-84.315071276952764,34.043311899762834,SAM'S CLUB #6646,WAREHOUSE CLUBS AND SUPERCENTERS,10600 DAVIS DRIVE,499
-84.315071276952764,34.043311899762834,SAM'S TOBACCO #6646,WAREHOUSE CLUBS AND SUPERCENTERS,10600 DAVIS DRIVE,500
-84.281221588676104,34.035939454397614,VK STUDIOS LLC,"PHOTOGRAPHY STUDIOS, PORTRAIT",10605 HAYNES VALLEY COURT,501
-84.236015414268692,34.041309153281794,PAUL WALIA,MARKETING CONSULTING SERVICES,10620 PINEWALK FOREST CIRCLE,502
-84.246566174752004,34.043643765959843,"POST MEDICAL, INC.",PLASTICS BOTTLE MANUFACTURING,10625 TUXFORD DRIVE,503
-84.322201736823075,34.093408329801591,LET MIKIE TRY IT,GENERAL AUTOMOTIVE REPAIR,1065 CHANTILLY DRIVE,254
-84.322201736823075,34.093408329801591,ATLANTA WASTE OIL HEATERS,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,1065 CHANTILLY DRIVE,255
-84.220081954278285,34.093542313089102,PARRY AND DEAN LLC,ELECTRONIC SHOPPING,1065 GRAYSTONE CROSSING,504
-84.274515857087763,34.046117231065402,BE RIGHT BREWERS LLC,WHOLESALE TRADE AGENTS AND BROKERS,1065 GUNTER COURT,505
-84.296180702690847,34.080055481536512,"DIANE D. WOOD, LPC",OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1065 POWERS PLACE,256
-84.296180702690847,34.080055481536512,BETH Z. JACKSON LLC,OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,1065 POWERS PLACE,257
-84.247867761314936,34.043547910037503,MAERSK AGENCY USA,FREIGHT TRANSPORTATION ARRANGEMENT,10650 TUXFORD DRIVE,506
-84.315194112324619,34.067729938902296,DUMAS SOFTWARE SERVICES,COMPUTER SYSTEMS DESIGN SERVICES,1070 CAMBRIDGE SQUARE C,258
-84.315082626703173,34.067722636194453,SECURITAS SECURITY SERVICES USA,SECURITY GUARDS AND PATROL SERVICES,1070 CAMBRIDGE SQUARE E,259
-84.2289124718518,34.063229107477774,SUSAN VITALE,OTHER INDIVIDUAL AND FAMILY SERVICES,1070 TIMBERLINE PLACE,507
-84.3137509633017,34.0432611639119,"MAIN EVENT ENTERTAINMENT, LP",GOLF COURSES AND COUNTRY CLUBS,10700 DAVIS DRIVE,508
-84.314428192739598,34.06798325175464,PS DEALS,OFFICE ADMINISTRATIVE SERVICES,1071 CAMBRIDGE SQUARE A,509
-84.314332750686773,34.067983930871179,VAID COUNSELING SERVICES,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1071 CAMBRIDGE SQUARE B,260
-84.314428192739598,34.06798325175464,CAPITALSPICE INC.,GENERAL LINE GROCERY MERCHANT WHOLESALERS,1071 CAMBRIDGE SQUARE C,510
-84.314428192739598,34.06798325175464,CARING ANGELS HOMECARE INC.,HOME HEALTH CARE SERVICES,1071 CAMBRIDGE SQUARE C,511
-84.314428192739598,34.06798325175464,ADVANCED BEHAVIORAL CONSULTANT,OTHER INDIVIDUAL AND FAMILY SERVICES,1071 CAMBRIDGE SQUARE C,512
-84.314332750686773,34.067983930871179,IMWORLD SERVICES INC.,TAX PREPARATION SERVICES,1071 CAMBRIDGE SQUARE D,513
-84.314428192739598,34.06798325175464,PHYSICAL THERAPY SEPCIALTIES,"OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",1071 CAMBRIDGE SQUARE E,514
-84.249107897607928,34.044090727813725,WEISER STRATEGY GROUP LLC,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,10715 TUXFORD DRIVE,261
-84.239109601008053,34.042068139406176,PGMC INDUSTRIAL SUPPLIES LLC,USED MERCHANDISE STORES,10720 CARRARA COVE,515
-84.250460063634776,34.04298099418083,ARCULEO'S ACTION FLIES & GUIDE SERVICE,FINFISH FISHING,10720 DUNOON DRIVE,262
-84.250460063634776,34.04298099418083,K.B.E.A. LLC,INVESTMENT ADVICE,10720 DUNOON DRIVE,263
-84.246680060825099,34.046687171540974,JENA BARBER INTERIORS,INTERIOR DESIGN SERVICES,10740 SOUTH KIMBALL BRIDGE CROSSING,516
-84.320355407493452,34.041417589173903,HAMPTON INN NORTHPOINT,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,10740 WESTSIDE WAY,517
-84.318608389550079,34.04171850325875,VISIONEERING TECHNOLOGIES INC.,"RESEACH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",10745 WESTSIDE WAY,518
-84.318608389550079,34.04171850325875,VIZIENT INC.,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,10745 WESTSIDE WAY,519
-84.318626693724298,34.041939141718906,VT SERVICES,OFFICES OF OTHER HOLDING COMPANIES,10745 WESTSIDE WAY 110,264
-84.318805650175477,34.041858408954425,CARDINAL LOGISTICS MANAGEMENT CORP.,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",10745 WESTSIDE WAY 165,520
-84.318660504441212,34.041616457248189,ATLANTIC BAY MORTGAGE GROUP LLC,REAL ESTATE CREDIT,10745 WESTSIDE WAY 275,265
-84.280748114218483,34.085378255810703,L AND T TRUCKING,"GENERAL FREIGHT TRUCKING, LOCAL",1075 ARBORHILL LANE,521
-84.280748114218483,34.085378255810703,ONE CENT PENNY TRUCKING BROKERAGE,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",1075 ARBORHILL LANE,522
-84.23561599707719,34.08339062738758,JACKSON SNEED,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),1075 LAKE WINDWARD OVERLOOK,523
-84.296352700724526,34.079980158239238,"TECHSOURCE SOUTH, LLC",TELECOMMUNICATIONS RESELLERS,1075 POWERS PLACE,524
