OBJECTID,SECCLASS,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,FDID,FRST_MBRS,EMS_MBRS,TOTALPERS,NUMTRKS,NUMABUL,TOTAL_VEHI,NBR_STA,OWNER,LEVEL_,TYPE,SPECIALTY,EMSLICENSE,EMERPHONE,FRST,PERM_ID,GNIS_ID,GlobalID,last_edited_date
1548,UNCLASSIFIED,RURAL/METRO CORPORATION,770-641-3806,1601 HOLCOMB BRIDGE ROAD, ,ROSWELL,GA,30076,2517,FULTON,13121,"SOUTHWEST SIDE OF HOLCOMB BRIDGE RD, .1 MILES NORTHWEST OF HOLCOMB WOODS PKY.", , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",22684156,-84.313847,34.018512,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{9B6A7A3B-5775-46EC-87E7-5FA47BF927C9},2015-12-30T22:07:46.000Z
1549,UNCLASSIFIED,FULTON COUNTY FIRE DEPARTMENT STATION 7,404-762-4010,5965 BUFFINGTON ROAD, ,COLLEGE PARK,GA,30349,3663,FULTON,13121,LOCATED ON THE SOUTHWEST CORNER OF BUFFINGTON RD AND GA-403., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124579840,-84.497363,33.594628,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6728, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{CF473545-D857-4965-9C6D-B9CD7AA37DAC},2015-12-30T22:07:46.000Z
1550,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 5,404-853-7000,2825 CAMPBELLTON ROAD SOUTHWEST, ,ATLANTA,GA,30311,4504,FULTON,13121,"LOCATED ON THE NORTHWEST SIDE OF CAMPBELLTON RD SW, .1 MILES SOUTHWEST OF HARBIN RD SW.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22712623,-84.480805,33.70027,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6739, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{9155FE64-E2AF-467A-A7D2-B474B004D21C},2015-12-30T22:07:46.000Z
1551,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 9,770-528-8000,315 HILLCREST DRIVE, ,AUSTELL,GA,30168,6711,COBB,13067,SW SIDE OF HILLCREST DR SW BETWEEN S GORDON RD SW AND SHENANDOAH TRL SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,111673633,-84.54658,33.77964,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6876, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{15D5A6F2-F4E5-4D59-A75D-5ECA07A07FF1},2015-12-30T22:07:46.000Z
1552,UNCLASSIFIED,CENTRAL EMERGENCY MEDICAL SERVICES - SUBSTATION,404-851-9911,412 CREEKSTONE RIDGE, ,WOODSTOCK,GA,30188,3740,CHEROKEE,13057,ON NORTH SIDE OF CREEKSTONE RDG BETWEEN .3 AND .4 MILES NORTHWEST OF WOODPARK PL., , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",118197177,-84.527746,34.089818,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{FD9A2A2A-AA66-4EE2-B534-914ED8C1864A},2015-12-30T22:07:46.000Z
1553,UNCLASSIFIED,MARIETTA FIRE DEPARTMENT STATION 6,770-794-5450,805 ALLGOOD ROAD, ,MARIETTA,GA,30062,3305,COBB,13067,NW SIDE OF ALLGOOD RD BETWEEN FOOT PATH LN NE AND HORIZON LN NE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,133513229,-84.533918,33.971139,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6863, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{85963BE3-D36B-4AB0-87D7-B1155B2BDB76},2015-12-30T22:07:46.000Z
1554,UNCLASSIFIED,CITY OF HAPEVILLE FIRE DEPARTMENT STATION 1 - HEADQUARTERS,404-669-2141,3468 NORTH FULTON AVENUE, ,HAPEVILLE,GA,30354,1466,FULTON,13121,LOCATED ON THE SOUTH CORNER OF KING ARNOLD ST AND N FULTON AVE., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22715548,-84.408333,33.659343,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0,6008,0,0,37,0,0,0,2,LOCAL, ,CAREER, , , ,Y, , ,{EE09ADD0-32E5-4E12-8230-0027E4C7678B},2015-12-30T22:07:46.000Z
1555,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 2,678-518-4800,12 HARMONY GROVE ROAD, ,LILBURN,GA,30047,6157,GWINNETT,13135,LOCATED AT NE CORNER OF ROCK GARDEN CT NW AND HARMONY GROVE RD NW., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22707828,-84.164195,33.879999,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6680, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{B4A00E7E-0519-40DE-B9A3-1ED3EBF58B45},2015-12-30T22:07:46.000Z
1556,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 19,404-853-7000,1063 NORTH HIGHLAND AVENUE NORTHEAST, ,ATLANTA,GA,30306,3455,FULTON,13121,LOCATED ON THE NORTHEAST CORNER OF LOS ANGELES AVE NE AND N HIGHLAND AVE NE., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22662622,-84.354453,33.783734,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6694, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{23E2DAA7-6A84-4FBB-B249-11809A1C2E59},2015-12-30T22:07:46.000Z
1557,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 22,404-853-7000,817 HOLLYWOOD ROAD NORTHWEST, ,ATLANTA,GA,30318,4769,FULTON,13121,LOCATED ON THE NORTHWEST CORNER OF MARGARET PL NW AND HOLLYWOOD RD NW., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22695224,-84.450684,33.777505,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6758, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{4B5329BE-5D2D-47F2-8194-08A3395D6B15},2015-12-30T22:07:46.000Z
1558,UNCLASSIFIED,MORROW FIRE DEPARTMENT STATION 2,770-961-8185,1705 MOUNT ZION ROAD, ,MORROW,GA,30260,4154,CLAYTON,13063,"LOCATED E SIDE OF SOUTH LAKE PKWY, BETWEEN MT ZION RD AND NOLAN CT.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127167136,-84.335837,33.571183,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{9F7BC637-E99C-4EDE-A0A3-3AA4620B3D86},2015-12-30T22:07:46.000Z
1559,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 10,770-528-8000,2049 POWDER SPRINGS ROAD SOUTHWEST, ,MARIETTA,GA,30064,4325,COBB,13067,SE SIDE OF POWDER SPRINGS RD APPROX 0.16 MILES NE OF TIFFANY DR SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,133513268,-84.613352,33.888994,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6883, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{9038B6B1-10A3-4E19-B281-0AEB7DBBE007},2015-12-30T22:07:46.000Z
1560,UNCLASSIFIED,EAST POINT FIRE DEPARTMENT STATION 2,404-559-6427,3171 NORMAN BERRY DRIVE, ,EAST POINT,GA,30344,4352,FULTON,13121,NW SIDE OF NORMAN BERRY DR APPROX 0.04 MILES S OF S MARTIN ST, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127178973,-84.426672,33.670531,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6747, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{4C30CBCA-84D9-4C05-962A-E65AAC8C0D4C},2015-12-30T22:07:46.000Z
1561,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 4,770-889-4451,9253 FREEHOME HIGHWAY, ,CANTON,GA,30115,4801,CHEROKEE,13057,EAST SIDE OF FREEHOME HIGHWAY BEWEEN .1 AND .2 MILES SOUTHWEST OF STATE HIGHWAY 20., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124520173,-84.289022,34.237754,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{BBD80D64-262F-4C61-9139-EBC05B9907B6},2015-12-30T22:07:46.000Z
1562,UNCLASSIFIED,DEKALB COUNTY DEPARTMENT OF FIRE AND RESCUE SERVICES STATION 26,678-406-7750,2522 MCAFEE ROAD, ,DECATUR,GA,30032,4161,DEKALB,13089,"LOCATED ON THE NORTH SIDE OF MCAFEE RD, BETWEEN NORMAL ST AND WINDYHILL RD.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22667993,-84.286632,33.732023,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6830, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{F630B3D0-5417-404F-98B0-6413A5ED25F7},2015-12-30T22:07:46.000Z
1563,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 22,678-518-4800,2180 STONE DRIVE, ,LILBURN,GA,30047,5714,GWINNETT,13135,"LOCATED ON THE NE SIDE OF STONE DR SW, .08 MILE NW OF BEVERLY DR SW", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22823484,-84.095636,33.826689,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{6966C984-9EFF-4649-B321-7952A0524D6C},2015-12-30T22:07:46.000Z
1564,UNCLASSIFIED,CITY OF HAPEVILLE FIRE DEPARTMENT STATION 2,404-669-2141,870 SOUTH CENTRAL AVENUE, ,HAPEVILLE,GA,30354,1925,FULTON,13121,LOCATED ON THE SOUTHEAST CORNER OF COLVILLE AVE AND S CENTRAL AVE., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,708763853,-84.417656,33.663316,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{D22C213A-FAC8-4555-86B2-EE23CC8CBDF0},2015-12-30T22:07:46.000Z
1565,UNCLASSIFIED,DOUGLAS COUNTY FIRE DEPARTMENT STATION 7,770-942-8626,4198 BANKHEAD HIGHWAY, ,DOUGLASVILLE,GA,30134,0,DOUGLAS,13097,"LOCATED ON THE NORTHWEST SIDE OF BANKHEAD HIGHWAY, APPROX. 0.013 MI NORTHEAST OF NEWMAN ELLIS ROAD.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22695569,-84.709984,33.774224,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6800, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{CFA56226-B8D0-42F3-A2D2-90771A1D8599},2015-12-30T22:07:46.000Z
1566,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 32,770-664-2516,3644 SUGAR PIKE ROAD, ,CANTON,GA,30115,8459,CHEROKEE,13057,ON NORTH CORNER OF SUGAR PIKE RD AND LOWER BIRMINGHAM RD INTERSECTION., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,123796636,-84.381525,34.174995,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6896, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{8F620378-05D4-4243-A589-8844EC1D3F8B},2015-12-30T22:07:46.000Z
1567,UNCLASSIFIED,CLAYTON COUNTY FIRE AND EMERGENCY SERVICES STATION 1,770-473-7833,6375 GARDEN WALK BOULEVARD, ,RIVERDALE,GA,30274,2628,CLAYTON,13063,WEST SIDE OF GARDEN WALK BLVD ABOUT .2 MILE NORTH OF UPPER RIVERDALE RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22735895,-84.387991,33.580731,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6845, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{980DC05D-E756-48C7-8564-23CFD114F18E},2015-12-30T22:07:46.000Z
1568,UNCLASSIFIED,SMYRNA FIRE DEPARTMENT STATION 4,770-434-6667,4595 SOUTH COBB DRIVE, ,SMYRNA,GA,30080,6945,COBB,13067,NE SIDE OF S COBB DR APPROX 0.05 MILES NW OF LOIS ST SE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,23228742,-84.497794,33.841604,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6872, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{D0BA0904-7558-4095-A190-B0F82137FC46},2015-12-30T22:07:46.000Z
1569,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 21,678-518-4800,470 OLD PEACHTREE ROAD, ,SUWANEE,GA,30024,2977,GWINNETT,13135,"LOCATED SE SIDE OF OLD PEACHTREE RD, BETWEEN NORTHRIDGE DR NW AND WHITEHEAD RD NW.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22684671,-84.05604,34.013954,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6675, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{E5332C5E-DC25-4A17-B349-75869E2E459A},2015-12-30T22:07:46.000Z
1570,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 13,770-479-1526,2833 KNOX BRIDGE HIGHWAY, ,CANTON,GA,30114,7805,CHEROKEE,13057,ON NORTHEAST SIDE OF KNOX BRIDGE HWY AND FICKLEN CHURCH WAY T INTERSECTION., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,123744743,-84.611046,34.219278,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6893, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{74C595F9-990E-4E0A-9A44-1A0DA38C7B1F},2015-12-30T22:07:46.000Z
1571,UNCLASSIFIED,PALMETTO FIRE DEPARTMENT STATION 31,770-463-4243,501 MENEFEE STREET, ,PALMETTO,GA,30268,1250,FULTON,13121,NE SIDE OF MENEFEE ST BETWEEN CENTER ST AND MAIN ST, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22821238,-84.669016,33.518853,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6720, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{36A03773-F3F8-4903-A087-7C7FA99EB98A},2015-12-30T22:07:46.000Z
1572,UNCLASSIFIED,MILTON AMBULANCE SERVICE INCORPORATED,770-521-2282,860 MAYFIELD ROAD, ,ALPHARETTA,GA,30004,1036,FULTON,13121,"LOCATED ON THE NORTH SIDE OF MAYFIELD RD, BETWEEN MID BROADWELL RD AND CHARLOTTE DR.", , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",22678333,-84.337238,34.090701,NAVTEQ,2007Q2,BLOCKFACE,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{0E66684C-B3E9-4FB6-8CDF-151C109EBE99},2015-12-30T22:07:46.000Z
1573,UNCLASSIFIED,CLAYTON COUNTY FIRE AND EMERGENCY SERVICES STATION 8,770-473-7833,6700 MADDOX ROAD, ,MORROW,GA,30260,3128,CLAYTON,13063,NORTHEAST SIDE OF MADDOX RD LESS THAN .1 MILE NORTHWEST OF MT ZION BLVD., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22719672,-84.310913,33.57291,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6842, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{58CA3269-BD9D-4E3B-A90D-1BDAA978774A},2015-12-30T22:07:46.000Z
1574,UNCLASSIFIED,CITY OF FOREST PARK DEPARTMENT OF FIRE AND EMERGENCY SERVICES STATION 2,404-608-2383,785 LINDA WAY, ,FOREST PARK,GA,30297,2758,CLAYTON,13063,SOUTHEAST SIDE OF THE INTERSECTION OF LINDA WAY AND SHARON ST, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22717924,-84.364627,33.61243,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6846, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{862979E2-DCF8-4627-AD5F-4E026607BB5B},2015-12-30T22:07:46.000Z
1575,UNCLASSIFIED,FULTON COUNTY FIRE DEPARTMENT STATION 20,770-497-6860,10925 ROGERS CIRCLE, ,DULUTH,GA,30097,1930,FULTON,13121,"LOCATED ON THE NORTHEAST SIDE OF ROGERS CIR, .2 MILES SOUTHEAST OF BELL RD.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22648180,-84.130255,34.046839,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{81FDBE75-EE53-4A03-8474-5478AA8DAE30},2015-12-30T22:07:46.000Z
1576,UNCLASSIFIED,HENRY COUNTY FIRE DEPARTMENT STATION 13,770-288-6600,2815 STATE HIGHWAY 20 EAST, ,MCDONOUGH,GA,30252,0,HENRY,13151,"ON THE NW SIDE OF GA-20, .1 MILE NE OF THE INTERSECTION OF E LAKE RD AND GA-20", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22810358,-84.078487,33.5017,NAVTEQ,2007Q2,BLOCKFACE,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{B1480FDA-47B3-4E7C-ADAD-A6429AFFCBB7},2015-12-30T22:07:46.000Z
1577,UNCLASSIFIED,RIVERDALE FIRE SERVICES STATION 22,770-603-8989,7844 TAYLOR ROAD, ,RIVERDALE,GA,30274,3914,CLAYTON,13063,NORTHEAST SIDE OF TAYLOR RD .2 MILE NORTH OF CREEKSTONE WAY, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22737307,-84.400673,33.540904,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{1123B66C-C2E4-4997-8E99-53F16940AAB0},2015-12-30T22:07:46.000Z
1578,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 20,770-926-7155,6724 BELLS FERRY ROAD, ,WOODSTOCK,GA,30189,1415,CHEROKEE,13057,LOCATED ON THE EAST SIDE OF BELLS FERRY RD BETWEEN COUNTRYSIDE LN AND WYNGATE PKY, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,123793808,-84.584767,34.139355,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6901, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{EFD95F5E-7C04-4652-A12B-83FEE36BAF33},2015-12-30T22:07:46.000Z
1579,UNCLASSIFIED,DOUGLAS COUNTY FIRE DEPARTMENT STATION 5,770-942-8626,3901 CHAPEL HILL ROAD, ,DOUGLASVILLE,GA,30135,2712,DOUGLAS,13097,LOCATED ON THE WEST SIDE OF CHAPEL HILL ROAD APPROX. 0.09MI SOUTH OF CENTRAL CHURCH ROAD., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,133513889,-84.716127,33.699049,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6796, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{736B5D8C-DEDD-45D0-9AC0-84FFD6902DAA},2015-12-30T22:07:46.000Z
1580,UNCLASSIFIED,ALPHARETTA DEPARTMENT OF PUBLIC SAFETY DIVISION OF FIRE STATION 5,678-297-6285,1475 MID BROADWELL ROAD, ,ALPHARETTA,GA,30004,7124,FULTON,13121,"LOCATED ON THE SOUTH SIDE OF MID BROADWELL RD, BETWEEN JENNIFER OAKS DR AND STELTEN WAY.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,706411698,-84.318131,34.08259,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6703, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{4490094B-76F0-4981-AC8F-59F431717EA2},2015-12-30T22:07:46.000Z
1581,UNCLASSIFIED,CLAYTON COUNTY FIRE AND EMERGENCY SERVICES STATION 3,770-473-3803,1077 BATTLECREEK ROAD, ,JONESBORO,GA,30236,1923,CLAYTON,13063,SOUTH SIDE OF BATTLECREEK RD BETWEEN CHASE VILLAGE DR AND CHASE LAKE DR., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22720209,-84.35587,33.553288,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6844, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{56D8AB3C-D54F-49AA-97EA-F35F776BFC83},2015-12-30T22:07:46.000Z
1582,UNCLASSIFIED,DOUGLAS COUNTY FIRE DEPARTMENT STATION 6,770-942-8626,2230 RIVERSIDE PARKWAY, ,DOUGLASVILLE,GA,30135,3043,DOUGLAS,13097,LOCATED ON THE SOUTHEAST SIDE OF LOWER RIVER RD BETWEEN W RIVER COMMONS AND OLD LOWER RIVER RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,17139801,-84.648809,33.709476,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6795, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{9C6AE409-D839-4299-BE2F-C238093F3BB6},2015-12-30T22:07:46.000Z
1583,UNCLASSIFIED,DEKALB COUNTY DEPARTMENT OF FIRE AND RESCUE SERVICES STATION 13,678-406-7750,5619 REDAN ROAD, ,STONE MOUNTAIN,GA,30088,3415,DEKALB,13089,"LOCTAED ON THE SOUTHWEST SIDE OF REDAN RD, BETWEEN PANOLA RD AND SORENSON DR.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,127189227,-84.16471,33.755505,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6819, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{8D9231D3-541A-4284-8F52-A2E3F947E7B9},2015-12-30T22:07:46.000Z
1584,UNCLASSIFIED,WOODSTOCK FIRE DEPARTMENT STATION 14,770-926-2302,225 ARNOLD MILL ROAD, ,WOODSTOCK,GA,30188,4145,CHEROKEE,13057,NORTH SIDE OF ARNOLD MILL ROAD BETWEEN SANDY CIRCLE AND DOBBS ROAD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127169123,-84.510871,34.101338,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0,2807,0,0,21,0,0,0,1,LOCAL, ,CAREER, , , ,Y, , ,{97A5F41E-AF75-422D-B395-FD4808EE0538},2015-12-30T22:07:46.000Z
1585,UNCLASSIFIED,SMYRNA FIRE DEPARTMENT STATION 2,770-434-6667,642 CONCORD ROAD, ,SMYRNA,GA,30082,0,COBB,13067,SE SIDE OF CONCORD RD APPROX 0.05 S SHERWOOD RD SE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22686393,-84.574566,33.845232,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6871, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{4FAC2596-FE33-4F66-A5C4-768E7F76F428},2015-12-30T22:07:46.000Z
1586,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 2,770-528-8000,208 BARBER ROAD SOUTHEAST, ,MARIETTA,GA,30060,3947,COBB,13067,S SIDE OF BARBER RD SE BETWEEN S COBB DR SE AND REED RD SE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22672892,-84.547384,33.916225,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6869, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{95CA2C74-E663-4210-8C0A-C762E9FD579B},2015-12-30T22:07:46.000Z
1587,UNCLASSIFIED,DEKALB COUNTY FIRE RESCUE STATION 11,678-406-7731,6715 MEMORIAL DRIVE, ,STONE MOUNTAIN,GA,30083,2234,DEKALB,13089,LOCATED ON THE SOUTH SIDE OF MEMORIAL DR 0.03 MILES NORTHEAST OF THE INTERSECTION OF MEMORIAL DR AND 4TH ST., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,127179997,-84.182273,33.809875,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6822, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{320A7F85-C19C-4435-892E-1F247343E9A5},2015-12-30T22:07:46.000Z
1588,UNCLASSIFIED,FULTON COUNTY FIRE DEPARTMENT STATION 1,404-762-4018,5165 WELCOME ALL ROAD, ,COLLEGE PARK,GA,30349,2551,FULTON,13121,W SIDE OF WELCOME ALL RD APPROX 0.31 MILES N OF ROOSEVELT HWY, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124579842,-84.525532,33.614914,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6729, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{9EEE81D5-5B23-4C84-B95D-3B5B3DC4B33F},2015-12-30T22:07:46.000Z
1589,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 19,678-518-4800,3275 NORTH BERKELEY LAKE ROAD, ,DULUTH,GA,30096,3054,GWINNETT,13135,"LOCATED SW SIDE OF N BERKELEY LAKE RD, .20 MILE SE OF PEACHTREE INDUSTRIAL BLVD NW.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22701178,-84.169568,33.983079,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6685, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{DD99FD3B-6C01-4341-8576-C894EEFF87B9},2015-12-30T22:07:46.000Z
1590,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 3,404-848-7210,721 PHIPPS BOULEVARD, ,ATLANTA,GA,30326,1241,FULTON,13121,SE SIDE OF PHIPPS BLVD BETWEEN ALEXANDER CIR NE AND LONGLEAF DR NE, , , ,,PHONE,,ADJUSTED,922160,FIRE AND RESCUE SERVICE,23225557,-84.363921,33.854459,NAVTEQ,2007Q2,BLOCKFACE,YES,TGS,6697, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{E353560C-7BAA-442D-9FA7-6B37AA3DF1AC},2015-12-30T22:07:46.000Z
