X,Y,OBJECTID,BusinessName,OwnerCorpName,LocationAddress,Unit,City,State,Zip,Phone,Website,MailingAddress,MailingCity,MailingState,MailingZip,NAICS,NAICS2Digit,BusinessActDesc,OpenDateInCity,HomeBasedBusiness,LicenseFiscalYear,LicenseNumber,IssueDate,Expiration,AddressPtID,Directions,MapCategory,MapCategory_Waze
-84.273394186610375,34.016257007256783,1055,"Joel M Shapiro, CPA, PC",Joel M Shapiro CPA PC,375 Guildhall Grv  ,,Johns Creek,GA,30022,,,375 Guildhall Grv  ,Johns Creek,GA,30022,541219,54,Other Accounting Services,2006-12-01T00:00:00.000Z,Y,2019,25125,2019-01-18T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP100697,"http://maps.google.com/?daddr=375 Guildhall Grv   Johns Creek, GA 30022",Financial,"ATM,BANK_FINANCIAL"
-84.273387287037806,34.016017927414495,1056,Heather Stonecipher Interiors,"Stonecihpher, Heather",365 Guildhall Grv  ,,Johns Creek,GA,30022,404-966-6640,,365 Guildhall Grv  ,Johns Creek,GA,30022,541410,54,Interior Design Services,2015-06-05T00:00:00.000Z,Y,2018,31886,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP100698,"http://maps.google.com/?daddr=365 Guildhall Grv   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.272932122932104,34.013580724571113,1057,"Apower Solutions, Inc",Apower Solutions Inc.,9590 Rod Rd  ,,Johns Creek,GA,30022,,,,Roswell,GA,30076,561499,56,All Other Business Support Services,2007-01-01T00:00:00.000Z,Y,2018,20183,2018-01-19T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP100708,"http://maps.google.com/?daddr=9590 Rod Rd   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.272932122932104,34.013580724571113,1058,"Apower Solutions, Inc",Apower Solutions Inc.,9590 Rod Rd  ,,Johns Creek,GA,30022,,,,Roswell,GA,30076,561499,56,All Other Business Support Services,2007-01-01T00:00:00.000Z,Y,2019,20183,2019-02-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP100708,"http://maps.google.com/?daddr=9590 Rod Rd   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.275539378716587,34.01371859832544,1059,"Davin Enterprises, LLC","Davin Enterprises, LLC",9500 Rod Rd  ,,Johns Creek,GA,30022,,,9500 Rod Rd  ,Johns Creek,GA,30022,454111,45,Internet Shopping ,2015-03-03T00:00:00.000Z,Y,2018,22344,2018-08-22T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP100712,"http://maps.google.com/?daddr=9500 Rod Rd   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.275539378716587,34.01371859832544,1060,"Davin Enterprises, LLC","Davin Enterprises, LLC",9500 Rod Rd  ,,Johns Creek,GA,30022,,,9500 Rod Rd  ,Johns Creek,GA,30022,454111,45,Internet Shopping ,2015-03-03T00:00:00.000Z,Y,2019,22344,2019-03-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP100712,"http://maps.google.com/?daddr=9500 Rod Rd   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.27581039342229,34.016614893234681,1061,"Virtual Marketing Partners, LLC","Meskill, Ed",580 Guildhall Pl  ,,Johns Creek,GA,30022,,,580 Guildhall Pl  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2008-01-01T00:00:00.000Z,Y,2019,31109,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP102022,"http://maps.google.com/?daddr=580 Guildhall Pl   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.27581039342229,34.016614893234681,1062,"Virtual Marketing Partners, LLC","Meskill, Ed",580 Guildhall Pl  ,,Johns Creek,GA,30022,,,580 Guildhall Pl  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2008-01-01T00:00:00.000Z,Y,2018,31109,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102022,"http://maps.google.com/?daddr=580 Guildhall Pl   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.27109522713333,34.017306021371276,1063,Ms. Lillee's Closet LTD,Ms. Lillee's Closet Ltd,3050 Leeds Garden Ln  ,,Johns Creek,GA,30022,678-642-6428,http://www.mslilleescloset.com,3050 Peachtree Pkwy Suite 240-321,Norcross,GA,30092,454111,45,Internet Shopping ,2017-03-07T00:00:00.000Z,Y,2018,32903,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101775,"http://maps.google.com/?daddr=3050 Leeds Garden Ln   Johns Creek, GA 30022",Clothing & Accessories,FASHION_AND_CLOTHING
-84.271235523107805,34.018679968643326,1064,Innovative Computer Corp,Innovative Computer Corp,200 Scotney Glen Cir  ,,Johns Creek,GA,30022,,,200 Scotney Glen Cir  ,Johns Creek,GA,30022,541512,54,Computer Systems Design Services,2007-12-01T00:00:00.000Z,Y,2018,24790,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102044,"http://maps.google.com/?daddr=200 Scotney Glen Cir   Johns Creek, GA 30022",Software Development & IT,PROFESSIONAL_AND_PUBLIC
-84.27399942861696,34.009427362888083,1065,Five S Corporation,"Taylor, Suzette",3005 Arbor Woods Dr  ,,Johns Creek,GA,30022,,,3005 Arbor Woods Dr  ,Johns Creek,GA,30022,541219,54,Other Accounting Services,2008-04-03T00:00:00.000Z,Y,2018,23293,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101792,"http://maps.google.com/?daddr=3005 Arbor Woods Dr   Johns Creek, GA 30022",Financial,"ATM,BANK_FINANCIAL"
-84.27399942861696,34.009427362888083,1066,Five S Security Inc,Five S Corporation,3005 Arbor Woods Dr  ,,Johns Creek,GA,30022,,,3005 Arbor Woods Dr  ,Johns Creek,GA,30022,238210,23,Electrical Contractors,2015-03-26T00:00:00.000Z,Y,2018,23294,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101792,"http://maps.google.com/?daddr=3005 Arbor Woods Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.273954524900716,34.007833481674069,1067,Foster Ideas LLC,Foster Ideas LLC,280 Gatsby Pl  ,,Johns Creek,GA,30022,,,280 Gatsby Pl  ,Johns Creek,GA,30022,541613,54,Marketing Consulting Services,2015-01-05T00:00:00.000Z,Y,2019,25880,2019-02-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP101799,"http://maps.google.com/?daddr=280 Gatsby Pl   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.273954524900716,34.007833481674069,1068,Foster Ideas LLC,Foster Ideas LLC,280 Gatsby Pl  ,,Johns Creek,GA,30022,,,280 Gatsby Pl  ,Johns Creek,GA,30022,541613,54,Marketing Consulting Services,2015-01-05T00:00:00.000Z,Y,2018,25880,2018-01-03T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101799,"http://maps.google.com/?daddr=280 Gatsby Pl   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.273954524900716,34.007833481674069,1069,Kensington Management Consultants,"Kensington Management Consultants, LLC",280 Gatsby Pl  ,,Johns Creek,GA,30022,,,280 Gatsby Pl  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2006-12-01T00:00:00.000Z,Y,2019,25484,2019-03-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP101799,"http://maps.google.com/?daddr=280 Gatsby Pl   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.273954524900716,34.007833481674069,1070,Kensington Management Consultants,"Kensington Management Consultants, LLC",280 Gatsby Pl  ,,Johns Creek,GA,30022,,,280 Gatsby Pl  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2006-12-01T00:00:00.000Z,Y,2018,25484,2018-03-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101799,"http://maps.google.com/?daddr=280 Gatsby Pl   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.272624317348587,34.01285823060482,1071,Progressive General Contracting,Progressive General Contracting,3025 Abbottswell Dr  ,,Johns Creek,GA,30022,,,3025 Abbottswell Dr  ,Johns Creek,GA,30022,236115,23,general contractor new residential,2006-12-01T00:00:00.000Z,Y,2018,28401,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP100935,"http://maps.google.com/?daddr=3025 Abbottswell Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.272624317348587,34.01285823060482,1072,Progressive General Contracting,Progressive General Contracting,3025 Abbottswell Dr  ,,Johns Creek,GA,30022,,,3025 Abbottswell Dr  ,Johns Creek,GA,30022,236115,23,general contractor new residential,2006-12-01T00:00:00.000Z,Y,2019,28401,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP100935,"http://maps.google.com/?daddr=3025 Abbottswell Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.27307376855812,34.010728036562398,1073,"Yarbou Law, LLC","Yarbou Law, LLC",640 Holyrood Way  ,,Johns Creek,GA,30022,,,640 Holyrood Way  ,Johns Creek,GA,30022,541110,54,Offices of Lawyers,2013-01-01T00:00:00.000Z,Y,2018,31650,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101838,"http://maps.google.com/?daddr=640 Holyrood Way   Johns Creek, GA 30022",Legal,"PROFESSIONAL_AND_PUBLIC,OTHER"
-84.271262439903197,34.011026388879003,1074,"Shaver Enterprises, Inc","Shaver Enterprises, Inc.",535 Burridge Trl  ,,Johns Creek,GA,30022,770-642-2431,http://www.shaverswoodworks.com,535 Burridge Trl  ,Johns Creek,GA,30022,337212,33,Custom Architectural Woodwork & Millwork,2006-12-01T00:00:00.000Z,Y,2018,29409,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102182,"http://maps.google.com/?daddr=535 Burridge Trl   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.271262439903197,34.011026388879003,1075,"Shaver Enterprises, Inc","Shaver Enterprises, Inc.",535 Burridge Trl  ,,Johns Creek,GA,30022,770-642-2431,http://www.shaverswoodworks.com,535 Burridge Trl  ,Johns Creek,GA,30022,337212,33,Custom Architectural Woodwork & Millwork,2006-12-01T00:00:00.000Z,Y,2019,29409,2019-03-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP102182,"http://maps.google.com/?daddr=535 Burridge Trl   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.271262439903197,34.011026388879003,1076,"Workforce Architects, LLC","Workforce Architects, LLC",535 Burridge Trl  ,,Johns Creek,GA,30022,,,535 Burridge Trl  ,Johns Creek,GA,30022,541618,54,Other Management Consulting Services,2011-04-25T00:00:00.000Z,Y,2019,31567,2019-03-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP102182,"http://maps.google.com/?daddr=535 Burridge Trl   Johns Creek, GA 30022",Health & Fitness,"GYM_FITNESS,SPORTING_GOODS"
-84.271262439903197,34.011026388879003,1077,"Workforce Architects, LLC","Workforce Architects, LLC",535 Burridge Trl  ,,Johns Creek,GA,30022,,,535 Burridge Trl  ,Johns Creek,GA,30022,541618,54,Other Management Consulting Services,2011-04-25T00:00:00.000Z,Y,2018,31567,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102182,"http://maps.google.com/?daddr=535 Burridge Trl   Johns Creek, GA 30022",Health & Fitness,"GYM_FITNESS,SPORTING_GOODS"
-84.272087931387333,34.011424164756946,1078,The Soundsmith,"Klintz, John",550 Burridge Trl  ,,Johns Creek,GA,30022,,,550 Burridge Trl  ,Johns Creek,GA,30022,454390,45,Other Direct Selling Establishments,2006-12-01T00:00:00.000Z,Y,2018,30503,2018-01-19T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101846,"http://maps.google.com/?daddr=550 Burridge Trl   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.272087931387333,34.011424164756946,1079,The Soundsmith,"Klintz, John",550 Burridge Trl  ,,Johns Creek,GA,30022,,,550 Burridge Trl  ,Johns Creek,GA,30022,454390,45,Other Direct Selling Establishments,2006-12-01T00:00:00.000Z,Y,2019,30503,2019-01-18T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP101846,"http://maps.google.com/?daddr=550 Burridge Trl   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.271644577661277,34.01048742864036,1080,NUTS for Granola,NUTS for Granola,510 Burridge Trl  ,,Johns Creek,GA,30022,678-697-3194,,510 Burridge Trl  ,Johns Creek,GA,30022,722213,72,Snack and Nonalcoholic Beverage Bars,2016-11-14T00:00:00.000Z,Y,2019,32745,2019-02-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP101848,"http://maps.google.com/?daddr=510 Burridge Trl   Johns Creek, GA 30022",,
-84.271644577661277,34.01048742864036,1081,NUTS for Granola,NUTS for Granola,510 Burridge Trl  ,,Johns Creek,GA,30022,678-697-3194,,510 Burridge Trl  ,Johns Creek,GA,30022,722213,72,Snack and Nonalcoholic Beverage Bars,2016-11-14T00:00:00.000Z,Y,2018,32745,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101848,"http://maps.google.com/?daddr=510 Burridge Trl   Johns Creek, GA 30022",,
-84.272805455818315,34.007260117783481,1082,BC Consulting,"Canine, William",770 Redlion Run  ,,Johns Creek,GA,30022,,,770 Redlion Run  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2006-12-01T00:00:00.000Z,Y,2018,20625,2018-01-25T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101863,"http://maps.google.com/?daddr=770 Redlion Run   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.272805455818315,34.007260117783481,1083,BC Consulting,"Canine, William",770 Redlion Run  ,,Johns Creek,GA,30022,,,770 Redlion Run  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2006-12-01T00:00:00.000Z,Y,2019,20625,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP101863,"http://maps.google.com/?daddr=770 Redlion Run   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.269382333046039,34.009027331658658,1084,"MDB Supply, LLC","Rehberger, Kevin",3150 Arbor Woods Dr  ,,Johns Creek,GA,30022,,,,Roswell,GA,30076,541611,54,Administrative Management & General Mgmt,2007-11-01T00:00:00.000Z,Y,2019,26676,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP102198,"http://maps.google.com/?daddr=3150 Arbor Woods Dr   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.269382333046039,34.009027331658658,1085,"MDB Supply, LLC","Rehberger, Kevin",3150 Arbor Woods Dr  ,,Johns Creek,GA,30022,,,,Roswell,GA,30076,541611,54,Administrative Management & General Mgmt,2007-11-01T00:00:00.000Z,Y,2018,26676,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102198,"http://maps.google.com/?daddr=3150 Arbor Woods Dr   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.269382333046039,34.009027331658658,1086,Business Max,Business Max,3150 Arbor Woods Dr  ,,Johns Creek,GA,30022,,,3150 Arbor Woods Dr  ,Johns Creek,GA,30022,541519,54,Other Computer Related Services,2006-12-01T00:00:00.000Z,Y,2018,21245,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102198,"http://maps.google.com/?daddr=3150 Arbor Woods Dr   Johns Creek, GA 30022",Software Development & IT,PROFESSIONAL_AND_PUBLIC
-84.267655551433293,34.0082482878083,1087,Natyanjali Academy of Dance,Chandrika Balachandran,3210 Arbor Woods Dr  ,,Johns Creek,GA,30022,,,3210 Arbor Woods Dr  ,Johns Creek,GA,30022,611610,61,Fine Arts Schools,2008-05-19T00:00:00.000Z,Y,2018,27308,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102200,"http://maps.google.com/?daddr=3210 Arbor Woods Dr   Johns Creek, GA 30022","Daycare, Home Care, & Tutoring",
-84.269031922812303,34.008513717616104,1088,Creative Expressions By Barbara,Creative Expressions By Barbara,3175 Arbor Woods Dr  ,,Johns Creek,GA,30022,770-641-8431,,3175 Arbor Woods Dr  ,Johns Creek,GA,30022,541410,54,Interior Design Services,2007-06-04T00:00:00.000Z,N,2018,22092,2018-03-07T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102203,"http://maps.google.com/?daddr=3175 Arbor Woods Dr   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.269031922812303,34.008513717616104,1089,Creative Expressions By Barbara,Creative Expressions By Barbara,3175 Arbor Woods Dr  ,,Johns Creek,GA,30022,770-641-8431,,3175 Arbor Woods Dr  ,Johns Creek,GA,30022,541410,54,Interior Design Services,2007-06-04T00:00:00.000Z,N,2019,22092,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP102203,"http://maps.google.com/?daddr=3175 Arbor Woods Dr   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.268679321706017,34.01167986657213,1090,"2M Design Consultants, Inc",2M Design Consultants Inc.,3130 Hartridge Dr  ,,Johns Creek,GA,30022,,,3130 Hartridge Dr  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2009-01-01T00:00:00.000Z,Y,2018,31809,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102107,"http://maps.google.com/?daddr=3130 Hartridge Dr   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.268679321706017,34.01167986657213,1091,"2M Design Consultants, Inc",2M Design Consultants Inc.,3130 Hartridge Dr  ,,Johns Creek,GA,30022,,,3130 Hartridge Dr  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2009-01-01T00:00:00.000Z,Y,2019,31809,2019-01-18T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP102107,"http://maps.google.com/?daddr=3130 Hartridge Dr   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.267106409685809,34.012700718473539,1092,"AC Depot, Inc.","AC Depot, Inc.",485 Prince Charles Pl  ,,Johns Creek,GA,30022,,,485 Prince Charles Pl  ,Johns Creek,GA,30022,561720,56,Janitorial Services,2006-12-01T00:00:00.000Z,Y,2018,19641,2018-05-03T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101898,"http://maps.google.com/?daddr=485 Prince Charles Pl   Johns Creek, GA 30022",Facilities Management & Janitorial,PROFESSIONAL_AND_PUBLIC
-84.267710516224597,34.01286236457122,1093,"Benefitstree, LLC","Riedel, Nancy",460 Prince Charles Pl  ,,Alpharetta,GA,30022,404-277-1796,http://www.benefitstree.com,460 Prince Charles Pl  ,Alpharetta,GA,30022,524210,52,Insurance Agencies and Brokerages,2007-07-28T00:00:00.000Z,Y,2018,20708,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101900,"http://maps.google.com/?daddr=460 Prince Charles Pl   Johns Creek, GA 30022",Financial,"ATM,BANK_FINANCIAL"
-84.267710516224597,34.01286236457122,1094,"Benefitstree, LLC","Riedel, Nancy",460 Prince Charles Pl  ,,Alpharetta,GA,30022,404-277-1796,http://www.benefitstree.com,460 Prince Charles Pl  ,Alpharetta,GA,30022,524210,52,Insurance Agencies and Brokerages,2007-07-28T00:00:00.000Z,Y,2019,20708,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP101900,"http://maps.google.com/?daddr=460 Prince Charles Pl   Johns Creek, GA 30022",Financial,"ATM,BANK_FINANCIAL"
-84.268136011349824,34.012683385488629,1095,Azimuth Associates,"Azimuth Associates, LLC",450 Prince Charles Pl  ,,Johns Creek,GA,30022,770-710-4262,,450 Prince Charles Pl  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2013-04-29T00:00:00.000Z,N,2018,20458,2018-03-07T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101901,"http://maps.google.com/?daddr=450 Prince Charles Pl   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.270908631925138,34.013148249919112,1096,"Creative Methods, Inc","Creative Methods, Inc",3040 Hartridge Dr  ,,Johns Creek,GA,30022,404-452-5452,,3040 Hartridge Dr  ,Johns Creek,GA,30022,541511,54,Custom Computer Programming Services,2006-12-01T00:00:00.000Z,N,2018,22098,2018-04-12T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP101905,"http://maps.google.com/?daddr=3040 Hartridge Dr   Johns Creek, GA 30022",Software Development & IT,PROFESSIONAL_AND_PUBLIC
-84.273074953227223,33.998449344691011,1097,Paint Patch & Punch,Paint Patch & Punch,225 Rhine Dr  ,,Johns Creek,GA,30022,,,225 Rhine Dr  ,Johns Creek,GA,30022,238990,23,All Other Specialty Trade Contractors ,2006-12-01T00:00:00.000Z,Y,2018,27773,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102141,"http://maps.google.com/?daddr=225 Rhine Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.272989625846876,33.99881767123604,1098,Normandy Homes Inc.,"Normandy Homes, Inc.",245 Rhine Dr  ,,Johns Creek,GA,30022,,,245 Rhine Dr  ,Johns Creek,GA,30022,236118,23,Residential Remodelers ,2006-12-01T00:00:00.000Z,N,2018,27468,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP103098,"http://maps.google.com/?daddr=245 Rhine Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.272989625846876,33.99881767123604,1099,Normandy Homes Inc.,"Normandy Homes, Inc.",245 Rhine Dr  ,,Johns Creek,GA,30022,,,245 Rhine Dr  ,Johns Creek,GA,30022,236118,23,Residential Remodelers ,2006-12-01T00:00:00.000Z,N,2019,27468,2019-02-22T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP103098,"http://maps.google.com/?daddr=245 Rhine Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.27257740705474,33.99899665600168,1100,Snap To Life,Snap To Life,255 Rhine Dr  ,,Johns Creek,GA,30022,678-389-9450,,255 Rhine Dr  ,Johns Creek,GA,30022,812990,81,All Other Personal Services,2016-03-09T00:00:00.000Z,Y,2019,32357,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP102142,"http://maps.google.com/?daddr=255 Rhine Dr   Johns Creek, GA 30022",Beauty & Spas,PERSONAL_CARE
-84.27257740705474,33.99899665600168,1101,Snap To Life,Snap To Life,255 Rhine Dr  ,,Johns Creek,GA,30022,678-389-9450,,255 Rhine Dr  ,Johns Creek,GA,30022,812990,81,All Other Personal Services,2016-03-09T00:00:00.000Z,Y,2018,32357,2018-03-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102142,"http://maps.google.com/?daddr=255 Rhine Dr   Johns Creek, GA 30022",Beauty & Spas,PERSONAL_CARE
-84.271208681874199,33.999470507043846,1102,"Stump Grinder, LLC",Stump Grinder LLC,290 Rhine Dr  ,,Johns Creek,GA,30022,,,290 Rhine Dr  ,Johns Creek,GA,30022,561730,56,Landscaping Services,2006-12-01T00:00:00.000Z,Y,2018,30010,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102240,"http://maps.google.com/?daddr=290 Rhine Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.264813700587723,34.001356877729471,1103,Rivermont Golf & Country Club,"Cupit Enterprises, Inc.",3130 Rivermont Pkwy  ,,Johns Creek,GA,30022,770-993-2124,http://www.rivermontcountryclub.com,3130 Rivermont Pkwy  ,Johns Creek,GA,30022,713910,71,Golf Courses and Country Clubs,2006-12-01T00:00:00.000Z,N,2018,28857,2018-04-18T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP102241,"http://maps.google.com/?daddr=3130 Rivermont Pkwy   Johns Creek, GA 30022",Health & Fitness,"GYM_FITNESS,SPORTING_GOODS"
