OBJECTID,ID,NAME,AREA_,PHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGPHONE,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,NBR_STA,TYPE,EMS,GlobalID,last_edited_date
1928,10288418,DEKALB COUNTY FIRE RESCUE STATION 10,678,406-7731,1686 CONSTITUTION ROAD SOUTHEAST, ,ATLANTA,GA,30316,4704,DEKALB,13089,LOCATED ON THE NORTHEAST CORNER OF CONSTITUTION RD SE AND W SIDE PL., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22669773,-84.32145,33.689026,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6810,0, ,Y,{9FD16515-5F27-444F-96BF-4882EE12C85F},2015-12-30T22:12:40.000Z
1929,10288319,ATLANTA BUREAU OF FIRE STATION 21,404,261-0144,3201 ROSWELL RD NE, ,ATLANTA,GA,30305,1840,FULTON,13121, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.378731,33.842428, , , , , ,6696,0, , ,{FE70724E-7F0C-4CA8-9CFE-35EC45CCCC79},2015-12-30T22:12:40.000Z
1930,10288401,PEACHTREE CITY FIRE DEPARTMENT WEBER STATION 83,770,631-2526,481 PEACHTREE PARKWAY SOUTH, ,PEACHTREE CITY,GA,30269,2934,FAYETTE,13113,LOCATED ON THE SOUTHWEST SIDE OF S PEACHTREE PKY APPROX. 0.07 MILES NORTHWEST OF BALMORAL LN, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,105301648,-84.572017,33.425403,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6782,0, ,Y,{9A36CBEE-B047-43B6-9889-E48DD9FAE01D},2015-12-30T22:12:40.000Z
1931,10288306,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 20,678,518-4800,1801 CRUSE ROAD, ,LAWRENCEVILLE,GA,30044,2322,GWINNETT,13135,"LOCATED NW SIDE OF CRUSE RD NW, .03 MILE NE OF FIRE STA NW.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22796809,-84.056714,33.955556,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6681,0, ,Y,{A8D6B9C7-6215-48C1-B997-18A885D6D59C},2015-12-30T22:12:40.000Z
1932,10288295,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 16,678,518-4800,195 DACULA ROAD, ,DACULA,GA,30019,2144,GWINNETT,13135,"LOCATED NE SIDE OF DACULA RD NE, .03 MILE NW OF BROAD ST NE.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127188023,-83.898623,33.993306,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6670,0, ,Y,{9AF90FF6-F5A2-4F8F-A94B-C9BBF5382AC4},2015-12-30T22:12:40.000Z
1933,10288384,ATLANTA FIRE RESCUE STATION 4 AND STATION 6,404,658-7153,309 EDGEWOOD AVENUE, ,ATLANTA,GA,30312,4003,FULTON,13121,S SIDE OF EDGEWOOD AVE APPOX 0.07 MILES W OF HILLIARD ST SE, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22698542,-84.377669,33.754253,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6764,0, ,Y,{88CB1BDA-4F5E-4200-AC48-F40E7EBDAABA},2015-12-30T22:12:40.000Z
1934,10288366,COLLEGE PARK FIRE DEPARTMENT STATION 1 - HEADQUARTERS,404,766-8248,3737 COLLEGE STREET, ,COLLEGE PARK,GA,30337,3541,FULTON,13121,W SIDE OF COLLEGE ST BETWEEN HARVARD AVE AND PRINCETON AVE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22715979,-84.451457,33.65335,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6746,0, ,Y,{FA3042A0-BD45-4FCE-800B-89D225D5B4C2},2015-12-30T22:12:40.000Z
1935,10288477,COBB COUNTY FIRE DEPARTMENT STATION 4,770,528-8000,1901 CUMBERLAND PARKWAY SOUTHEAST, ,ATLANTA,GA,30339,4429,COBB,13067,N SIDE OF CUMBERLAND PKY SE APPROX 0.04 MILES W OF BEECH HAVEN TRL ST, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,123793191,-84.484767,33.848768,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6875,0, ,Y,{F4670136-A48C-4F26-998E-CBEA661B287A},2015-12-30T22:12:40.000Z
1936,10288431,STONE MOUNTAIN PARK DEPARTMENT OF PUBLIC SAFETY,770,498-5675,2027 OLD HUGH HOWELL ROAD, ,STONE MOUNTAIN,GA,30083,0,DEKALB,13089,LOCATED ON THE NORTHEAST SIDE OLD HUGH HOWELL RD 0.10 MILES SOUTHEAST OF THE INTERSECTION OF OLD HUGH HOWELL RD AND NORTHGATE DR, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,118807465,-84.146279,33.812103,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6823,0, ,Y,{A3950E44-D91E-4C81-A888-A0C107217308},2015-12-30T22:12:40.000Z
1937,10288489,CLAYTON COMMUNITY VOLUNTEER FIRE DEPARTMENT STATION 6,770,479-1112,3396 LAND ROAD, ,CANTON,GA,30114,4763,CHEROKEE,13057,LOCATED ON THE WEST SIDE OF LOWER BURRIS RD APPROX. 0.04 MILES SOUTH OF A DONALD RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124520493,-84.488644,34.330015,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6890,0, ,Y,{2FC6B278-D72F-4EF4-9BEC-3BAE34761D97},2015-12-30T22:12:40.000Z
1938,10288367,EAST POINT FIRE DEPARTMENT STATION 2,404,559-6427,3171 NORMAN BERRY DRIVE, ,EAST POINT,GA,30344,4352,FULTON,13121,NW SIDE OF NORMAN BERRY DR APPROX 0.04 MILES S OF S MARTIN ST, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127178973,-84.426672,33.670531,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6747,0, ,Y,{D4F6931A-D4B3-4B93-A2E9-1BDB4EF2A8BA},2015-12-30T22:12:40.000Z
1939,0,COBB COUNTY FIRE DEPARTMENT STATION 26,0, ,3862 CHEROKEE STREET, ,KENNESAW,GA,30014,0,COBB,13067, , , , ,, ,, ,0, , ,-84.598928,34.048146, , , , , , ,0, , ,{271E4E0B-8CA5-4A1B-B08A-4E1D7A81A761},2015-12-30T22:12:40.000Z
1940,10290408,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 23,678,518-4800,4355 STEVE REYNOLDS BOULEVARD NORTHWEST, ,NORCROSS,GA,30093,3362,GWINNETT,13135,"LOCATED W SIDE OF STEVE REYNOLDS BLVD NW, .04 MILE S OF WINDWARD LN NW.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127188065,-84.147637,33.924796,NAVTEQ,2006Q4,ONENTITY,NO,TGS, ,0, ,Y,{ACA449B5-BAE8-4732-A5EC-16AC8BA07EC2},2015-12-30T22:12:40.000Z
1941,10288446,CLAYTON COUNTY FIRE DEPARTMENT STATION 03,770,478-3485,1077 BATTLECREEK RD, ,JONESBORO,GA,30236,1923,CLAYTON,13063, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.35587,33.553288, , , , , ,6844,0, , ,{A5783ECB-FBCD-4F3E-8B5D-EAE17EF0EF1E},2015-12-30T22:12:40.000Z
1942,10288415,DEKALB COUNTY FIRE DEPARTMENT STATION 15,404,244-4910,2017 FLIGHTWAY DR, ,CHAMBLEE,GA,30341,3349,DEKALB,13089, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.302227,33.885146, , , , , ,6807,0, , ,{DA9E4AE5-B436-4DA3-88B9-87EF32A319BC},2015-12-30T22:12:40.000Z
1943,10288450,CLAYTON COUNTY FIRE DEPARTMENT STATION 09,770,361-2816,4320 OLD DIXIE HWY, ,HAPEVILLE,GA,30354,3703,CLAYTON,13063, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.39023,33.636744, , , , , ,6848,0, , ,{AEF1C2AD-19B8-408C-8903-F5AC2357EC8C},2015-12-30T22:12:40.000Z
1944,10288363,ATLANTA FIRE AND RESCUE STATION 35 - AIRPORT DIVISION,404,762-1872,2150 CENTRAL CARGO CIRCLE,HARTSFIELD INTERNATIONAL AIRPORT,ATLANTA,GA,30354,3772,CLAYTON,13063,"ENTRANCE LOCATED SE SIDE OF CENTRAL CARGO CIR,.11 MILE S OF AVIATION BLVD.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,23223659,-84.408653,33.639468,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6743,0, ,Y,{CDF27E40-837C-45CA-B26A-D8369E04359E},2015-12-30T22:12:40.000Z
1945,10288296,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 17,678,518-4800,2739 BROOKS ROAD, ,DACULA,GA,30019,1946,GWINNETT,13135,"LOCATED SE SIDE OF BROOKS RD SE, .08 MILE SW OF HARBINS RD SE.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22803157,-83.860772,33.947338,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6671,0, ,Y,{66FB6783-6B25-489C-9379-703B5058BD23},2015-12-30T22:12:40.000Z
1946,10288318,ATLANTA BUREAU OF FIRE STATION 15,404,876-7716,170 10TH ST NE, ,ATLANTA,GA,30309,4051,FULTON,13121, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.381843,33.781902, , , , , ,6695,0, , ,{57891384-8BB3-4DA7-A130-7D8A4575B363},2015-12-30T22:12:40.000Z
1947,10287088,DOUGLAS COUNTY FIRE DEPARTMENT STATION 4,770,942-8626,8271 STATE HIGHWAY 166, ,DOUGLASVILLE,GA,30135,0,DOUGLAS,13097,"LOCATED ON THE SOUTH SIDE OF STATE HIGHWAY 166, BETWEEN WILLIAMS DRIVE AND KELLY DRIVE.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,35783981,-84.845641,33.61722,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6793,0, ,Y,{3192A2FD-4B01-4A08-9759-2747A3C2166E},2015-12-30T22:12:40.000Z
1948,10288465,MARIETTA FIRE DEPARTMENT STATION 53,770,794-5450,805 ALLGOOD ROAD, ,MARIETTA,GA,30062,3305,COBB,13067,NW SIDE OF ALLGOOD RD BETWEEN FOOT PATH LN NE AND HORIZON LN NE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,133513229,-84.533918,33.971139,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6863,0, ,Y,{8F6EE8BF-2A71-4BD8-95C1-F11D7A8F5D2A},2015-12-30T22:12:40.000Z
1949,10287244,HOLLY SPRINGS VOLUNTEER FIRE DEPARTMENT,770,345-6311,260 HICKORY RD, ,HOLLY SPRINGS,GA,30115,9601,CHEROKEE,13057, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.497345,34.172817, , , , , ,6900,0, , ,{4741C8DA-1BBB-4976-B257-4AB28E418D17},2015-12-30T22:12:40.000Z
1950,10288331,MILTON FIRE DEPARTMENT STATION 41,770,740-2406,12670 ARNOLD MILL ROAD, ,ALPHARETTA,GA,30004,3701,FULTON,13121,NE SIDE OF ARNOLD MILL RD APPROX 0.07 MILES NW OF NEW PROVIDENCE RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127175009,-84.362318,34.090915,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6708,0, ,Y,{4981A7A3-1D03-472D-B2B5-C981499A8F63},2015-12-30T22:12:40.000Z
1951,10287160,DECATUR FIRE DEPARTMENT STATION 1,404,373-5092,230 EAST TRINITY PLACE, ,DECATUR,GA,30030,3403,DEKALB,13089,LOCATED ON THE NORTHEAST SIDE OF E TRINITY PL BETWEEN CHURCH ST AND  E HOWARD AVE, , , ,,PHONE,,MANUAL,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))",22663832,-84.294274,33.772585,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6827,0, ,N,{E13A94D5-CA69-4291-B6BA-A8F50AE3F003},2015-12-30T22:12:40.000Z
1952,0,ROCKDALE COUNTY FIRE DEPARTMENT STATION 6,0, ,2681 HURST ROAD, ,CONYERS,GA,30094,0,ROCKDALE,13247, , , , ,, ,, ,0, , ,-84.077252,33.661544, , , , , , ,0, , ,{2FACFD79-2094-41A2-95CA-1AAF77612D31},2015-12-30T22:12:40.000Z
1953,10288461,COBB COUNTY FIRE DEPARTMENT STATION 11,770,528-8000,4550 COWAN ROAD, ,ACWORTH,GA,30101,5119,COBB,13067,E SIDE OF COWAN RD APPROX 0.03 MILES SE OF COWAN CONN, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124530231,-84.666716,34.064702,NAVTEQ,2006Q4,BLOCKFACE,NO,TGS,6859,0, ,Y,{052E5E8C-C0EA-4A8D-AF32-A238243FB1C7},2015-12-30T22:12:40.000Z
1954,10288495,HICKORY FLAT FIRE DEPARTMENT STATION 03-2,770,664-2516,3644 SUGAR PIKE RD, ,CANTON,GA,30115,8459,CHEROKEE,13057, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.381525,34.174995, , , , , ,6896,0, , ,{1DBA2A59-3A39-456D-9CBE-2265534DB66B},2015-12-30T22:12:40.000Z
1955,10288408,DOUGLAS COUNTY FIRE DEPARTMENT STATION 7,770,942-8626,4198 BANKHEAD HIGHWAY, ,DOUGLASVILLE,GA,30134,0,DOUGLAS,13097,"LOCATED ON THE NORTHWEST SIDE OF BANKHEAD HIGHWAY, APPROX. 0.013 MI NORTHEAST OF NEWMAN ELLIS ROAD.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22695569,-84.709984,33.774224,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6800,0, ,Y,{4945C113-91EC-4E85-99A3-0BA35E549BED},2015-12-30T22:12:40.000Z
1956,10287768,DOUGLAS COUNTY FIRE DEPARTMENT STATION 3,770,942-8626,5203 KILROY LANE, ,DOUGLASVILLE,GA,30135,5327,DOUGLAS,13097,LOCATED ON THE SOUTHWEST SIDE OF KILROY LN APPROX. 0.08 MILES SOUTHEAST OF WESTHAVEN DR, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,35784784,-84.804687,33.663987,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6794,0, ,Y,{F420490B-8726-4CE9-B4FE-7018828DFA64},2015-12-30T22:12:40.000Z
1957,0,GWINNETT COUNTY FIRE DEPARTMENT STATION 30,0, ,1052 OZORA ROAD, ,LOGANVILLE,GA,30052,0,GWINNETT,13135, , , , ,, ,, ,0, , ,-83.895941,33.890008, , , , , , ,0, , ,{2ED59D87-9325-4053-92E1-103CF34C4125},2015-12-30T22:12:40.000Z
1958,10139210,ALPHARETTA FIRE DEPARTMENT STATION 6,678,297-6270,3275 KIMBALL BRIDGE ROAD, ,ALPHARETTA,GA,30022,0,FULTON,13121, , , , ,,PHONE,,MANUAL,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))",133502130,-84.264644,34.048807,NAVTEQ,2006Q4,BLOCKFACE,NO,TGS, ,0, , ,{EDF2C898-3EEE-420A-BA6F-176F1CECE38D},2015-12-30T22:12:40.000Z
1959,10287185,JONESBORO FIRE DEPARTMENT,404,478-3800,103 W MILL ST, ,JONESBORO,GA,30236,3531,CLAYTON,13063, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.354579,33.521243, , , , , ,6836,0, , ,{2EE08810-2B21-434B-A73C-AECBE14DC18C},2015-12-30T22:12:40.000Z
1960,10288406,PEACHTREE CITY FIRE DEPARTMENT STATION 84 - SATTERTHWAITE,770,631-2526,451 CRABAPPLE LANE, ,PEACHTREE CITY,GA,30269,1076,FAYETTE,13113,LOCATED ON THE NORTH SIDE OF CRABAPPLE LN BETWEEN FARMINGTON DR AND GA-74, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,114442962,-84.594647,33.441766,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6787,0, ,Y,{8EEE6FE4-8755-41F3-AFBF-468883101415},2015-12-30T22:12:40.000Z
1961,10288320,ATLANTA FIRE RESCUE STATION 3,404,848-7210,721 PHIPPS BOULEVARD, ,ATLANTA,GA,30326,1241,FULTON,13121,SE SIDE OF PHIPPS BLVD BETWEEN ALEXANDER CIR NE AND LONGLEAF DR NE, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,23225557,-84.363921,33.854459,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,6697,0, ,Y,{075B4520-342D-49B6-B3A8-24FC0E05D043},2015-12-30T22:12:40.000Z
1962,10288479,COBB COUNTY FIRE DEPARTMENT STATION 22,770,499-4494,4700 AUSTELL ROAD, ,AUSTELL,GA,30106,2004,COBB,13067,W SIDE AUSTELL RD SW BETWEEN SEAYES RD SW AND STALLION PKY SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127202757,-84.611084,33.840055,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6879,0, ,Y,{B871F757-3A2F-45D4-9CBF-ABF3F905DAD8},2015-12-30T22:12:40.000Z
1963,0,COBB COUNTY FIRE DEPARTMENT STATION 27,0, ,477 VETERANS MEMORIAL HIGHWAY, ,MABLETON,GA,30126,0,COBB,13067, , , , ,, ,, ,0, , ,-84.568297,33.816741, , , , , , ,0, , ,{116DAEEB-BD9A-4ECA-BF64-E63291638602},2015-12-30T22:12:40.000Z
1964,10288458,COBB COUNTY FIRE DEPARTMENT STATION 15,770,528-8000,3892 OAK LANE, ,MARIETTA,GA,30062,5861,COBB,13067,SW CORNER OF OAK LN AND JOHNSON FERRY RD NE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22685558,-84.436559,34.004637,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6856,0, ,Y,{5C95F26C-4B8F-4E37-9729-A85EEAD2A1FA},2015-12-30T22:12:40.000Z
1965,10288452,COBB COUNTY FIRE DEPARTMENT STATION 14,770,528-8000,2905 LIBERTY LANE, ,MARIETTA,GA,30066,0,COBB,13067,N SIDE OF LIBERTY LN APPROX 0.03 MILES SE OF HOLLY SPRINGS RD NE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED, ,-84.466582,34.030562,TGS,2006Q4,BLOCKFACE,NO,TGS,6850,0, ,Y,{5E5069D5-46B1-49C3-9474-4E962E8E1919},2015-12-30T22:12:40.000Z
1966,10288407,DOUGLAS COUNTY FIRE DEPARTMENT STATION 11,770,942-8626,7792 STATE HIGHWAY 92, ,DOUGLASVILLE,GA,30134,0,DOUGLAS,13097,LOCATED ON THE EAST SIDE OF GA-92 BETWEEN DAVIS DR AND AUTRY CIR, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,133514250,-84.748184,33.766674,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6799,0, ,Y,{154FF0F8-6CDD-4B59-B0E0-68969FB6020E},2015-12-30T22:12:40.000Z
1967,10287057,AUSTELL CITY FIRE AND EMERGENCY MANAGEMENT SERVICES STATION 2,770,944-4322,5300 AUSTELL POWDER SPRINGS ROAD, ,AUSTELL,GA,30106,3104,COBB,13067,ENTRANCE IS LOCATED ON THE NW SIDE OF GA-6 SPUR APPROX 0.04 MILES SW OF THE T-INTERSECTION OF AUSTELL POWDER SPRINGS RD AND GA-6 SPUR, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,111685651,-84.645094,33.825385,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6885,0, ,Y,{C4F9AB26-923F-4641-B022-D1F026D9DC08},2015-12-30T22:12:40.000Z
1968,10288290,HENRY COUNTY FIRE AND RESCUE STATION 9,770,389-7822,122 ROCK QUARRY RD, ,STOCKBRIDGE,GA,30281,3400,HENRY,13151,"LOCATED ON THE WEST SIDE OF NORTH BERRY STREET, BETWEEN LOVE STREET AND JIM CLARKE DRIVE.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22809184,-84.225476,33.539735,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,6663,0, ,Y,{3BD029FD-90BF-4769-A87F-73D60A3A4810},2015-12-30T22:12:40.000Z
1969,10288372,EAST POINT FIRE DEPARTMENT STATION 04,404,765-1120,2222 BEN HILL RD, ,EAST POINT,GA,30344,4015,FULTON,13121, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.46176,33.675615, , , , , ,6752,0, , ,{83989318-C5F8-44C8-9734-5A8B091C671F},2015-12-30T22:12:40.000Z
1970,10288500,CITY OF WOODSTOCK FIRE DEPARTMENT STATION 24,770,926-2995,105 WIGLEY ROAD, ,WOODSTOCK,GA,30188,4523,CHEROKEE,13057,SE SIDE OF WIGLEY RD APPROX 0.05 MILES SW OF GA-92, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124520397,-84.452431,34.080279,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6904,0, ,Y,{4F782A05-77B1-4054-A404-54E85B030594},2015-12-30T22:12:40.000Z
1971,0,GWINNETT COUNTY FIRE DEPARTMENT STATION 29,0, ,2800 THOMPSON MILL ROAD, ,BUFORD,GA,30519,0,GWINNETT,13135, , , , ,, ,, ,0, , ,-83.889537,34.098686, , , , , , ,0, , ,{9B947588-38C6-47EC-A0DE-D4872A6274D5},2015-12-30T22:12:40.000Z
1972,0,FIRE STATION #33,0, ,1401 S LOOP ROAD, ,ATLANTA,GA,30320,0,CLAYTON,13063,LOCATED AT HARTSFIELD JACKSON INTERNATIONAL AIRPORT, , , ,, ,, ,0, , ,-84.430989,33.625347, , , , , , ,0, , ,{BF22CF4B-D3C8-43A8-913A-501CB5ED60D8},2015-12-30T22:12:40.000Z
1973,10287770,DOUGLAS COUNTY FIRE DEPARTMENT STATION 05,770,942-8626,3901 CHAPEL HILL ROAD, ,DOUGLASVILLE,GA,30135,2712,DOUGLAS,13097,LOCATED ON THE WEST SIDE OF CHAPEL HILL ROAD APPROX. 0.09MI SOUTH OF CENTRAL CHURCH ROAD., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,133513889,-84.716127,33.699049,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6796,0, ,Y,{6F313062-F189-4EB8-82A0-AB8A8FBAB490},2015-12-30T22:12:40.000Z
1974,10290409,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 26,678,518-4800,6075 SUWANEE DAM ROAD, ,SUGAR HILL,GA,30518,5514,GWINNETT,13135,"LOCATED SE SIDE OF SUWANEE DAM RD, BETWEEN WADE'S LONG DR NE AND PUTTERS PASS NE.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22825939,-84.075218,34.126621,NAVTEQ,2006Q4,BLOCKFACE,NO,TGS, ,0, ,Y,{922838BE-9758-4DAB-83F3-5CF3BC439EA8},2015-12-30T22:12:40.000Z
1975,10288353,FULTON COUNTY FIRE DEPARTMENT (TRAINING CTR),404,762-8763,3025 MERK ROAD, ,COLLEGE PARK,GA,30349,2350,FULTON,13121, , , , ,, ,,PROVIDED,611519,FIRE FIGHTER TRAINING SCHOOLS, ,-84.564593,33.672821, , , , , ,6730,0, , ,{D3FD2EC9-CBA9-4E6D-8026-69D857BF33D6},2015-12-30T22:12:40.000Z
1976,10288487,BALL GROUND FIRE DEPARTMENT,770,735-2091,388 GROOVER ST, ,BALL GROUND,GA,30107,2904,CHEROKEE,13057, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.374265,34.338165, , , , , ,6888,0, , ,{8468BBA3-AD69-4FA6-AA8C-F50C60E0C842},2015-12-30T22:12:40.000Z
1977,10287764,FAYETTE COUNTY FIRE AND EMERGENCY SERVICES STATION 3,770,460-5730,420 JENKINS RD, ,TYRONE,GA,30290,2067,FAYETTE,13113,SOUTHEAST SIDE OF SENOIA RD 0.02 MILE SOUTHWEST OF S BRENTWOOD RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,114451304,-84.576417,33.495373,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6788,0, ,Y,{C9CFDD4C-A9FD-4D38-9EDF-8AF5943DF523},2015-12-30T22:12:40.000Z
1978,10288326,ALPHARETTA FIRE DEPT STATION 5,678,297-6285,1475 MID BROADWELL RD, ,ALPHARETTA,GA,30004,7124,FULTON,13121, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.318131,34.08259, , , , , ,6703,0, , ,{2275A0A8-5459-4058-9E1C-0566F5130B65},2015-12-30T22:12:40.000Z
1979,10288396,ATLANTA BUREAU OF FIRE STATION 29,404,876-2044,2167 MONROE DR NE, ,ATLANTA,GA,30324,4843,FULTON,13121, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.368457,33.810598, , , , , ,6777,0, , ,{B22D5A41-662E-4AB8-A4D9-4AC87991EEA8},2015-12-30T22:12:40.000Z
1980,10288409,DOUGLAS COUNTY FIRE DEPARTMENT STATION 1,770,942-8626,6650 SOUTH SWEETWATER ROAD, ,LITHIA SPRINGS,GA,30122,2860,DOUGLAS,13097,LOCATED ON THE NORTHEAST SIDE OF S SWEETWATER RD BETWEEN HOUSTON ST AND INMAN ST, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22693576,-84.660216,33.79309,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6801,0, ,Y,{C8A1B974-BA49-471F-9352-F3C043C8DF0A},2015-12-30T22:12:40.000Z
